task_id,label,explanation
18421,E1,Generating required public-health reports is largely a writing task; the LLM can transform raw clinic data into properly formatted reports quickly.
18416,E0,Treating minor wounds is a hands-on procedure; a chat LLM cannot shorten the physical care time.
18419,E0,Minor surgical procedures are entirely manual and procedural; the LLM provides no direct time reduction in performing them.
17395,E3,Detecting cellular abnormalities is a visual-pattern-recognition activity that could be greatly accelerated if slide images were digitized and fed to an LLM-plus-vision system that highlights suspect cells for the technologist.
17401,E2,"Verifying patient/specimen identifiers is chiefly clerical; a lab-information system that uses the LLM to read barcodes/labels and cross-check records could cut the time by half, but the LLM chat interface alone would not."
17405,E3,"Deciding which slides are “abnormal” depends on image review; an LLM with image capabilities could flag those slides and prompt the user to forward them, reducing the cognitive portion of the task by >50%."
17397,E3,"While physical sample preparation is manual, the subsequent microscopic analysis can be sped up with an LLM-vision tool that screens images for abnormal cells, halving overall prep-plus-analysis time."
17396,E3,"Evaluating specimen quality is a visual judgment; an image-enabled LLM could instantly score focus, staining, and cellularity, letting the technologist reject/accept slides faster."
17402,E1,"The LLM chat interface can instantly surface regulatory standards, draft SOPs, and generate safety checklists, cutting the time needed to maintain compliance by more than half."
17398,E1,"Summarizing microscopic findings and merging them with patient data is largely writing; the LLM can draft concise text for the pathologist, reducing documentation time by at least 50%."
17399,E0,Collecting FNA samples is a hands-on medical procedure; the LLM offers no meaningful time savings without physical capabilities.
17404,E0,Applying special stains is a manual bench technique requiring reagents and equipment; the LLM cannot automate or speed up the physical process.
17406,E0,"Adjusting, maintaining, or repairing microscopes is hands-on mechanical work that an LLM cannot perform or substantially accelerate."
17407,E1,"Task assignment and scheduling are text-based planning problems; an LLM can draft rotas, balance workloads, and send reminders, easily halving the coordinator’s effort."
17408,E1,"The LLM can condense continuing-education materials into summaries, generate practice quizzes, and highlight key updates, reducing the study time needed to meet CE requirements by more than half."
17400,E3,"Detecting abnormal hormone conditions often involves interpreting immunocytochemical stains or hormone assays on slide images; an image-enabled LLM could quickly flag positive/negative patterns, speeding interpretation."
9384,E0,"Requires hands-on fitting, physical adjustments, and direct observation of patient comfort—all physical activities beyond an LLM’s scope."
9385,E0,The time-consuming part is face-to-face patient instruction; an LLM can draft handouts but cannot cut instruction time by ≥50 %.
9387,E1,"Clinical note writing and record updates are text-heavy; an LLM can draft or transcribe notes, halving documentation time."
9383,E0,"In-person examination, interviewing, and precise physical measurement dominate the task; LLM help is marginal."
9389,E1,"Choosing materials/components is largely knowledge-based; an LLM can quickly compare options and draft bills of materials, saving substantial time."
9386,E1,"Conceptual device design decisions and written specifications can be accelerated by an LLM (templates, rationale, calculations), even though final CAD work is still manual."
9391,E0,Physical repair and modification of appliances cannot be meaningfully accelerated by text assistance alone.
9392,E0,Fabrication and shop-floor supervision are hands-on activities with minimal benefit from a chat-based LLM.
9388,E0,"Creating or modifying plaster casts is a manual, tactile process outside LLM capabilities."
9390,E1,Drafting and refining written specifications/prescriptions after discussions with physicians is text-centric; an LLM can cut prep and revision time by more than half.
9395,E0,The core activity is live demonstration and explanation of devices; LLM can produce slide decks but cannot halve overall in-person teaching time.
9393,E1,"Preparing training curricula, manuals, and quick-reference guides for support staff is text creation well suited to an LLM, reducing prep effort substantially."
9394,E1,"An LLM can summarize recent literature and conference proceedings, streamlining self-education and cutting study time by ≥50 %."
9396,E1,"Literature review, idea generation, and drafting research protocols are text-heavy tasks where an LLM can markedly speed up work."
9397,E1,"Writing papers, posters, or slide decks is squarely in the LLM’s wheelhouse, easily halving preparation time for publications and presentations."
4293,E0,"Operating and maintaining an autoclave is hands-on, and the record keeping is a small portion of the overall effort, so an LLM would not cut total task time in half."
4292,E0,Physically cleaning instruments cannot be sped up substantially with a text-only LLM.
4294,E1,"The job is essentially writing test results; an LLM can draft, format, and log these entries from dictated notes, cutting documentation time by well over half."
4291,E0,Assembling and organizing surgical trays is manual handling work; an LLM offers negligible time savings.
4297,E0,"Detecting leaks or worn parts requires physical inspection of equipment, outside an LLM’s scope."
4298,E1,"The core activity is writing a defect report; an LLM can generate clear, standardized reports quickly from brief notes, halving documentation time."
18703,E1,"Maintaining usage records and drafting supply orders are text-centric; an LLM can summarize logs and auto-generate purchase orders, cutting administrative time by at least half (physical counting still remains separate)."
18702,E0,Stocking carts is a manual restocking activity with no significant benefit from a text-only LLM.
4296,E0,"Starting equipment and watching gauges are physical, real-time monitoring tasks; an LLM cannot meaningfully accelerate them."
4299,E0,Checking expiration dates involves physically inspecting packages; a text-only LLM offers little aid.
4301,E0,“Attending” in-service programs is a time-fixed requirement; an LLM cannot shorten the attendance itself.
4295,E0,Disinfecting and sterilizing equipment is hands-on machine operation; an LLM cannot reduce the physical work time appreciably.
4302,E0,Purging wastes by flushing equipment is manual; an LLM cannot speed the physical procedure.
4303,E0,Delivering equipment involves physical transport; an LLM provides no substantial time savings.
4304,E0,Assisting with patient transport or traction setup is physical patient-care work; an LLM cannot halve the time required.
566,E2,"An LLM can supply checklists, legal summaries, and written guidance, but the core of supervising and coordinating investigations is in-person decision-making and oversight; cutting the overall time by half would require additional integrated case-management software."
574,E1,"Scheduling is largely a text-and-constraint problem; with staffing data provided, an LLM can draft duty rosters or revise existing ones in minutes, easily halving preparation time."
571,E0,"Directing the physical collection and chain-of-custody handling of evidence is a hands-on, on-scene activity; an LLM cannot meaningfully reduce the time required."
567,E0,"Resolving personnel problems entails live interviews, judgment, and negotiations; while an LLM can draft documentation, the time-intensive human interactions dominate."
564,E1,"Explaining operations is largely a communication task; the LLM can quickly generate clear written briefs, talking points, and FAQs, cutting preparation time by more than half."
569,E1,Report writing and log maintenance are text-heavy; feeding raw notes to an LLM to draft polished reports and summaries can more than halve the effort.
565,E1,"The LLM can read new statutes/policies supplied as input and instantly draft succinct notices or slide decks to inform staff, greatly reducing preparation time."
568,E2,"Classroom/field training itself is physical, but software built on an LLM could auto-generate lesson plans, quizzes, and scenario scripts to reduce the preparation portion by half."
575,E0,"Disciplining staff centers on hearings, counseling sessions, and authoritative decisions; drafting letters is a small fraction of the total effort."
570,E2,"Performance monitoring is observation-driven, yet an LLM-powered appraisal tool that ingests incident metrics and narrative notes could draft evaluations quickly, halving paperwork time."
577,E1,"Reviewing written orders for legal sufficiency is a text-analysis task; the LLM can highlight inconsistencies and propose revisions, cutting review time by more than half."
573,E0,"Planning and executing raids and detentions are operational, real-time field activities where an LLM offers negligible time savings."
576,E0,Testifying and coordinating with courts are fundamentally in-person duties; LLM-generated drafts help minimally relative to total time spent.
581,E0,Community meetings and program development require face-to-face engagement and relationship building; LLM assistance cannot halve this effort.
578,E0,"Physically inspecting facilities, vehicles, and equipment is hands-on; no text tool can significantly shorten the process."
582,E0,Authorizing prisoner release or transfer is a decision and administrative sign-off task tied to real-time custody checks; LLM adds little speed advantage.
580,E1,"Requisitioning equipment involves document creation and justification; an LLM can draft purchase requests and track supply lists quickly, halving paperwork time."
572,E1,"Policy drafting is a core writing task; with relevant constraints provided, an LLM can generate or revise policy manuals far faster than manual drafting."
579,E1,"Composing press releases and formal correspondence is pure writing; an LLM can produce polished drafts in minutes, easily cutting time by more than half."
583,E2,"Budget preparation needs numerical data integration; an LLM alone helps with narrative sections, but an LLM-enabled budgeting tool pulling live figures could cut total preparation time by half."
2276,E0,"Taking or swiping cards / cash and returning change or receipts is a purely in-person, physical activity; an LLM chat window does not materially shorten the time required."
2275,E0,Age verification requires physically viewing the customer’s ID and judging its authenticity; an LLM cannot perform that on-site check or halve the time involved.
2277,E2,"A speech- or tablet-based, LLM-driven ordering interface could capture guests’ orders directly and route them to the kitchen, cutting the waiter’s order-entry effort by more than half."
2279,E0,"Gauging satisfaction and resolving problems hinges on real-time, face-to-face interaction and physical service; an LLM cannot substantially reduce the time spent."
2278,E2,"With an LLM-powered ordering kiosk or voice assistant, patrons could place most orders themselves, greatly reducing the waiter’s workload for this task."
2281,E0,Modern POS terminals already calculate totals and taxes instantly; adding an LLM offers no further meaningful time savings to the waiter.
18745,E0,Clearing plates and carrying them to the kitchen is a manual activity that software cannot do for the waiter.
2285,E0,Wiping and resetting tables is physical cleaning work that an LLM cannot assist with.
2280,E0,Physically delivering food or tableside preparation requires human presence; an LLM cannot shorten this time.
18747,E0,"Sweeping, mopping, trash removal, and bathroom checks are manual chores outside an LLM’s scope."
2283,E2,"A digital menu or tabletop chatbot backed by an LLM could answer menu questions and make recommendations directly to guests, removing much of the waiter’s explanatory burden."
2288,E0,"Laying linens, silverware, and glassware involves manual setup; no LLM help."
2290,E0,"Restocking physical items (coffee, tableware, linens) is manual labor unchanged by an LLM."
18744,E0,Rolling silverware and configuring dining areas require hands-on work; an LLM cannot halve that time.
2284,E0,"Reciting daily specials is a brief, verbal interaction; even if software displayed them, it would not cut the waiter’s overall task time by half."
2287,E0,"Explaining preparation methods is a minor, conversational duty; direct LLM access would not halve the total time the waiter spends on it."
18746,E2,"An LLM-powered phone or chat agent could handle most reservations and to-go orders, substantially reducing the waiter’s phone duties and freeing them from much of the greeting script."
2292,E0,Refilling condiment containers is hands-on restocking work with no LLM leverage.
2289,E0,"Chopping, portioning, and brewing are physical food-prep tasks that an LLM cannot perform."
2286,E0,Mixing drinks and chilling bottles is manual bartending work unaffected by an LLM.
2293,E0,Walking guests to tables is a physical escort task; an LLM cannot do it or significantly shorten it.
18748,E1,"The waiter can query the LLM on a phone/tablet for directions or local tips and relay them, halving the time otherwise spent searching or recalling information."
2291,E0,Physically garnishing and decorating dishes is manual work outside an LLM’s capability.
2295,E0,Carrying and pouring wine is a physical service activity that an LLM cannot accelerate.
2294,E1,"The waiter can ask the LLM for pairing advice and concise wine descriptions on the spot, saving significant time compared with memorizing or consulting manuals."
9564,E0,Physically restocking and tidying items is a hands-on activity; an LLM can only give written reminders and cannot cut the manual effort in half.
9560,E0,Carrying linens and supplies with carts is entirely physical labor that the LLM cannot perform or substantially speed up.
9561,E0,"Cleaning rooms and common areas involves manual sweeping, wiping, and disinfecting; text advice from an LLM does not meaningfully reduce the time required."
9562,E0,Emptying and transporting trash is a physical task; an LLM cannot replace or halve the human effort involved.
9566,E0,"Sweeping, scrubbing, and polishing floors require manual or machine operation on-site; LLM assistance cannot significantly shorten this work."
9563,E0,Replenishing in-room supplies demands physically placing items; an LLM adds negligible time savings.
9567,E0,Vacuuming and shampooing rugs or furniture are manual equipment tasks that an LLM cannot automate.
9568,E0,"Washing windows, walls, and ceilings is physical cleaning; LLM guidance does not halve the effort."
9565,E0,Dusting and polishing furniture require hands-on action; an LLM offers little to no time reduction.
9570,E0,Disinfecting with germicides or steam tools is manual sanitation work that an LLM cannot materially accelerate.
9571,E0,Observing security precautions and reporting issues are in-person observational duties; an LLM cannot perform them directly or halve the time needed.
9577,E0,"Sorting, counting, and storing linens involve physical handling; LLM involvement does not meaningfully cut task time."
9575,E0,"Washing, ironing, and folding laundry are manual or machine-loading tasks; an LLM does not reduce the required labor by half."
9587,E0,Moving furniture and turning mattresses are heavy physical tasks outside the scope of LLM assistance.
9582,E0,Replacing light bulbs needs on-site manual replacement; an LLM cannot execute or markedly speed this up.
9586,E0,Delivering items to guest rooms is a physical delivery task; LLM text output cannot halve the time.
9569,E0,Hanging draperies and dusting blinds require manual setup and cleaning; LLM guidance offers minimal time savings.
9581,E0,Requesting repairs and waiting for technicians are logistical/wait tasks where LLM input does not cut the elapsed time in half.
9579,E0,"Physically arranging rooms, decorations, and equipment for events is manual labor; an LLM cannot substantially shorten it."
9578,E0,Polishing metal fixtures is hands-on cleaning; LLM text instructions do not meaningfully reduce labor time.
8007,E0,"Requires physically receiving cash/chips, counting, and storing them; an LLM cannot perform or meaningfully speed up the hands-on work."
8008,E0,Physically collecting tickets/cards from players is a manual activity with no significant time savings from an LLM.
20596,E0,"Computing payouts is already fast with built-in tables or calculators, and the main work—handling money and interacting with patrons—remains physical."
8009,E1,"Answering rule or policy questions is a pure information-retrieval task; an LLM can supply correct explanations quickly, cutting lookup time by more than half."
8012,E0,"Running the game, handling chips, and monitoring play are entirely physical/interactive tasks that an LLM cannot perform."
8020,E0,Spinning the roulette wheel and releasing the ball are physical actions; the LLM offers no material speed-up.
8016,E0,Exchanging paper money for chips/coins is manual cash-handling with negligible benefit from an LLM.
8010,E0,Visually comparing hands at the table is already instantaneous for a trained dealer; an LLM cannot assist in real time without adding delay.
8017,E0,Opening/closing cash floats involves counting physical money and securing it—no significant assistance from a text model.
8014,E0,Physically moving bets or paying off chips is manual work beyond the scope of the LLM.
8018,E0,"Starting mechanical/electronic equipment and announcing numbers is a live, in-person duty; the LLM cannot shorten it."
8011,E0,"Checking that all wagers are placed is a visual, real-time task; an LLM offers no meaningful speed-up."
8015,E0,Inspecting physical cards/equipment for wear or tampering must be done by sight and touch.
8019,E1,"Once raw counts are typed in, an LLM can draft and total summary records quickly, halving the time needed for manual write-ups."
8013,E1,Preparing collection reports is largely writing/formatting; the LLM can generate the report from provided figures much faster than doing it by hand.
8023,E0,"Delivering physical items (tickets, money) to bingo callers is manual courier work; an LLM cannot assist."
8026,E0,"Selling food, beverages, or tobacco involves physical stock handling and monetary transactions; the LLM offers no significant advantage."
8021,E0,Supervising staff and mediating disputes require on-the-floor judgment and interpersonal interaction that the LLM cannot meaningfully expedite.
8748,E0,Requires in-person cleaning and disinfection of physical tools and workspace; text assistance cannot replace or halve the manual effort.
8753,E0,Physically applying polish to nails is a hands-on activity; an LLM cannot perform or meaningfully speed it up.
8758,E2,"With dedicated LLM-powered inventory/CRM software that autofills, summarizes, and reminds, record-keeping time could be cut by at least half; a bare chat interface would not."
8752,E0,Shaping and filing nails is entirely manual; no time savings from text output alone.
20769,E0,"Preparing and trimming cuticles is a tactile, manual procedure; LLM cannot assist enough to halve the time."
20770,E0,Soaking and prepping nails with tools is hands-on work; LLM adds negligible speed benefit.
8750,E0,Removing polish with remover and swabs is manual; LLM offers no substantial time reduction.
20771,E0,Operating a rotary abrasive wheel on a client’s nails is physical; LLM cannot substitute.
8749,E2,"An LLM-integrated booking/payment system could automate scheduling, reminders, and receipts, halving the administrative time; the chat interface alone would not suffice."
20772,E0,Assessing skin condition and massaging hands are tactile activities; text assistance won’t cut the time by half.
8760,E0,Roughening nail surfaces with equipment is manual; LLM cannot accelerate the physical task.
8754,E0,Advice is given face-to-face during the service; an LLM can supply talking points but cannot shorten the conversational time by half.
20773,E0,"Wrapping and repairing nails are manual, detailed procedures; LLM cannot materially speed them."
20774,E0,Extending nails with forms and chemicals is hands-on; LLM cannot reduce execution time significantly.
8763,E0,Buffing nails is purely physical labor; LLM has no major impact on speed.
8764,E0,Whitening undersides of nails with paste/pencils is manual; no meaningful time savings from LLM.
8761,E2,"LLM-driven marketing aids (scripts, personalized product suggestions, promotional messages) embedded in point-of-sale software could halve prep and sales-material creation time."
8765,E0,Piercing or attaching nail ornaments requires manual artistry; LLM cannot perform or markedly accelerate the work.
737,E0,"Collecting a customer’s payment is a point-of-sale action that mainly involves operating a payment terminal or website and complying with security rules; chat assistance has little impact on the physical or procedural steps, so time saved is <50%."
741,E1,"Writing and refining customized itineraries and promotional descriptions is a text-generation task; an LLM can draft, edit, and tailor these materials in minutes, easily cutting the agent’s effort by more than half."
738,E2,"Determining client preferences usually happens in real-time phone or face-to-face conversation, but an LLM-powered CRM could listen/transcribe and surface follow-up questions or summary notes, halving the effort; the raw chat interface alone is insufficient."
739,E1,"Given fare tables or price quotes pasted into the prompt, the LLM can quickly calculate totals, compare options, and output a cost breakdown, reducing manual lookup and arithmetic by >50%."
20900,E2,"Maintaining records is mainly data entry; an LLM-enabled tool that ingests emails/notes and auto-populates the database would cut work time sharply, but the chat interface by itself would not."
740,E2,"Actual booking requires interacting with airline/hotel systems, yet a purpose-built LLM agent that calls reservation APIs or guides the agent step-by-step could halve the effort; basic chat access alone cannot."
743,E0,Printing or electronically requesting tickets is a mechanical action within carrier software/printers; an LLM offers negligible time savings on these straightforward clicks and physical steps.
742,E1,"Supplying travel information is largely the creation and tailoring of written content; an LLM can draft brochures, FAQs, or summaries of local customs almost instantly, more than halving the manual writing workload."
4630,E2,"An LLM alone can’t push the physical buttons on a switchboard, but software that ties an LLM to a VoIP or PBX system could route or answer calls automatically, cutting the operator’s time well past half."
4631,E2,"Fielding voice calls requires a phone interface and speech I/O; an LLM-powered voice agent built into the phone system could handle most calls and message-taking, halving the human’s workload."
20431,E0,"Personally greeting visitors, issuing badges, and escort coordination all demand in-person interaction and handling physical IDs; an LLM offers little time savings without robots or self-serve kiosks."
20430,E2,"With integration to alarm panels and paging systems, LLM software could draft/issue emergency announcements and route calls, but the chat interface alone can’t do it."
4640,E1,"The operator can type or paste a caller’s message into the LLM and instantly get a clearer, more concise version, easily halving the time spent rewording."
4633,E2,"Paging hardware could be automated by an LLM-driven system tied to the intercom; the chat interface alone can’t trigger the page, but such software is straightforward to build."
4634,E2,"Relaying messages (email, SMS, paging) could be automated through an LLM that routes and drafts them, yet the human still needs supporting software connections."
20432,E0,Collecting or depositing physical cash is entirely manual; an LLM might keep logs but cannot remove half of the hands-on effort.
4635,E2,Dialing numbers or setting up conference bridges can be automated if the LLM is linked to the phone/calendar system; without that link the operator must still place the calls.
20428,E0,Sorting and moving physical mail and packages is manual labor that an LLM cannot meaningfully accelerate.
20427,E1,"Creating schedules, updating directories, typing and proofreading are text tasks where direct use of the LLM cuts composition and correction time by more than half."
20429,E1,"Drafting order confirmations, appointment emails, or fax cover sheets is text-centric; the LLM can generate these quickly and guide scheduling, halving the effort."
4637,E2,"If alarm data streams into software, an LLM could summarize alerts and suggest actions, but this hinges on extra integration not available through chat alone."
4638,E2,"With radio/telephony integration the LLM could auto-notify security staff; without it, contacting guards is still a manual radio call."
4643,E1,"Filling out sales-order forms is largely text/data entry; feeding key details to the LLM lets it draft the form in seconds, saving well over half the time."
4642,E1,"When reference files are short enough to paste (≤2 000 words), the LLM can answer client questions instantly, greatly reducing look-up time."
4641,E0,Physically stamping time-dates and filing paper messages is manual clerical work with no substantial help from an LLM.
4639,E1,"The operator can paste raw call logs and have the LLM tabulate charges or produce summaries, halving the effort of record keeping."
20433,E1,"Drafting purchase or catering orders is a writing task; the LLM can generate order emails/forms quickly and check for completeness, cutting the operator’s drafting time by more than half."
2627,E0,"Conducting the live interview and asking the questions must still be done by the worker; a chat assistant can only supply a script, so time is not cut in half."
2634,E1,"The worker can paste responses into the LLM and have it flag missing or suspect data, speeding up validity checks by well over 50 %."
2633,E0,Verifying benefits and arranging financing requires phone/portal interaction with insurers or patients; a stand-alone chat tool offers minimal direct time savings.
20435,E0,"Telemarketing calls, updating billing systems, and processing payments are dominated by non-text system actions that an LLM chat interface cannot perform for the worker."
2630,E1,"The LLM can rapidly scan interview responses for missing fields or obvious errors, halving manual review time."
2629,E1,"Feeding transcribed answers to the LLM lets it automatically code, summarize, and format results, greatly reducing compilation effort."
2636,E2,"An LLM-powered phone/chat front-end could automate many standard patient inquiries, but such an application layer (beyond plain chat access) is required to achieve a 50 % time saving."
2632,E0,"Assisting someone in person while they complete forms is a hands-on, interactive task; a chat assistant cannot take over enough of the work to halve the time."
2628,E0,Real-time probing to resolve inconsistencies must be done directly with the interviewee; a chat model cannot conduct that back-and-forth on the worker’s behalf.
20434,E0,Supervising or training staff involves observation and interpersonal management that a simple chat assistant cannot meaningfully shorten by 50 %.
2637,E1,"Drafting written reports is a text-generation task the LLM can handle quickly once given data, so report preparation time is easily cut in half."
2640,E0,Daily progress meetings with a supervisor require the human’s presence and fixed discussion time; an LLM cannot eliminate or substantially shorten them.
2638,E0,Physically locating addresses/households or combing through address lists is field or database work that a chat-only LLM cannot do for the worker.
2631,E0,"Contacting respondents by phone, mail, or in person is human outreach; the LLM can at most draft templates, which does not halve total effort."
2641,E2,"Software that feeds old records to the LLM for automatic tallies and summaries could halve analysis time, but such tooling must be built on top of the model."
2635,E0,"Explaining survey objectives and interpreting questions is direct, real-time communication with respondents that the LLM cannot perform in the worker’s place."
2816,E3,"Page design and camera-ready layout rely heavily on manipulating visual elements; an LLM with image-creation/editing abilities could auto-generate and place those elements, halving the hands-on work."
2820,E3,"Choosing type styles, sizes, and positioning art in an appealing layout is a visual task; an image-capable LLM could draft and adjust the full page automatically."
2815,E1,Pure text proofreading can be performed by the LLM alone; feeding it the draft lets it flag and even rewrite errors in seconds.
2817,E3,Real-time visual feedback and on-screen tweaks could be automated by an image-aware LLM that detects layout issues and applies fixes.
2818,E2,"Selecting fonts, column widths, and spacing still needs the publishing program, but an LLM-powered plug-in could set these parameters instantly from a style prompt."
2824,E3,Preparing sample page layouts is essentially creating mock-ups; an image-enabled LLM can draft those mock-ups directly.
2823,E2,Importing art/text is mostly file handling; a simple LLM-based script or plug-in could batch-import all assets automatically.
2825,E1,Studying design instructions and figuring out the work sequence is a reading-and-summarizing task suited to the LLM alone.
2829,E3,Choosing color schemes and doing color separations is a visual job; an image-capable LLM could generate palettes and output separation files automatically.
2827,E1,"File-conversion commands (PDF ⇄ HTML, RGB → CMYK, etc.) can be generated directly by the LLM, halving manual conversion time."
2821,E0,Physically scanning or photographing art and keying it into the system is manual hardware work the LLM cannot meaningfully shorten.
2822,E3,Pixel-level retouching and masking are image-editing tasks; an image-enabled LLM could apply the requested effects from text prompts.
2828,E2,Entering coordinates and color specs could be auto-filled by an LLM plug-in that reads the file’s metadata and writes the values to the system.
2830,E0,Physically sending or digitally uploading the final master is already a one-click or mailing action with little room for LLM time-savings.
2831,E0,"Human collaboration—meeting, negotiating, approving—dominates; an LLM chatbot can help draft messages but can’t halve the interactive time."
2819,E0,"Physically archiving copies on paper, tape, or diskette is manual storage work outside the LLM’s reach."
2832,E3,"Creating visual special effects and adding multimedia is squarely within an image-enabled LLM’s strengths, speeding the task dramatically."
2826,E0,"Loading physical media (floppy disks, tapes) is a manual hardware action the LLM cannot expedite."
23403,E0,Steering and physically operating a vessel and its instruments must be done by the worker in real time; an LLM cannot take over or halve that effort.
23410,E0,Physically removing catches and measuring them is manual labor that an LLM cannot meaningfully speed up.
23428,E0,Directing day-to-day field operations and supervising crew require in-person management and real-time decisions; chat assistance would not cut the work time by half.
23419,E1,"Given weather data or vessel telemetry in text form, an LLM can quickly analyze and suggest responses, halving the time needed for interpretation."
23402,E0,"Actual travel on foot, boat, or vehicle is entirely physical and unaffected by a chat model."
23415,E0,"Selecting, baiting, and setting traps or poison are hands-on tasks an LLM cannot perform or halve."
23408,E0,Maintaining engines and gear involves physical repairs; LLM advice won’t reduce hands-on time by 50 %.
23424,E0,"Physically connecting floats, weights, or markers is manual work with no major time savings via LLM."
23423,E0,Washing and cleaning equipment are purely manual cleaning tasks.
23427,E0,"Harvesting marine life with diving or dredging gear is field labor, not text-based."
23429,E1,"Purchasing supplies involves planning, specifications, and vendor comparison—text tasks the LLM can draft and streamline, cutting prep time at least in half."
23426,E0,Loading and unloading equipment is physical labor untouched by an LLM.
23406,E0,Scraping fat or flesh from pelts is hands-on manual work.
23400,E0,Patrolling trap lines and resetting traps are physical field activities.
23411,E0,Operating fish-finding hardware and interpreting on-screen sonar data are primarily physical/visual; chat help cannot halve the effort.
23421,E0,Killing or stunning quarry is a manual action an LLM cannot assist with directly.
23405,E0,Repairing trapping equipment requires tools and physical skill.
23401,E1,"Drafting permission letters, forms, or emails is text-centric and can be greatly sped up by an LLM."
23407,E0,Deploying and anchoring fishing equipment is manual deck work.
23414,E1,"Position calculations and course plotting can be automated by an LLM given the inputs, cutting computation time by more than half."
23409,E0,"Sorting, packing, and icing catch are physical handling tasks."
23412,E1,Preparing approval paperwork and notification text is document work an LLM can draft quickly.
23413,E0,Tracking animals by spotting physical signs is field observation; an LLM cannot replace that on-site effort.
23404,E0,"Skinning quarry and stretching pelts are manual, knife-based tasks."
23418,E0,Transporting fish to buyers/processors is a driving/hauling activity unaffected by a chat model.
23416,E0,"Attaching nets, hooks, or slings to hoists is hands-on rigging work."
23425,E0,Teaching or guiding hunters involves live demonstrations and field supervision; chat help can’t halve the in-person component.
23420,E0,Releasing quarry from traps and transferring to cages is manual handling.
23417,E0,Field participation in wildlife management or disease control requires physical presence and data collection; LLM aid would not halve total effort.
14906,E0,Requires hands-on manipulation of wallcovering with physical tools; text-only assistance cannot meaningfully speed the smoothing process.
14907,E0,Physically trimming edges with knives is a manual skill; an LLM cannot reduce the required cutting time by half.
14908,E0,"Cutting excess material at ceilings/baseboards is purely manual and tool-based, outside the scope of text assistance."
14909,E0,Inspecting visual alignment and seam neatness is a visual/physical check; a chat model cannot perform or greatly speed this task.
14910,E0,Marking guidelines with plumb bobs and chalk lines is hands-on layout work; text advice offers negligible time savings.
14911,E0,Hanging wallpaper or fabric with hand tools is manual labor; an LLM cannot execute or halve the effort required.
14912,E0,Physically applying adhesive or dunking strips demands manual action; text help cannot substantially shorten the task.
14913,E0,Measuring and cutting wallpaper with shears/razors is manual precision work not accelerated by an LLM.
14914,E0,"Aligning and placing paper on surfaces is tactile, requiring human hands and judgment; text output offers minimal benefit."
14915,E0,Filling holes and surface imperfections involves physical materials and tools; an LLM cannot meaningfully cut the time.
14916,E0,"While calculations could be automated, measuring surfaces is still manual and dominates the task; overall time would not be halved."
14917,E0,Applying sizing to walls is a manual brushing/rolling activity; text guidance does not significantly reduce effort or time.
14918,E0,Sanding rough spots is purely physical labor; an LLM cannot materially speed it up.
14919,E0,Setting up pasteboards and scaffolds is a physical setup task; chat assistance offers negligible time savings.
14920,E0,"Removing old paper with water, steam, or solvents is manual scraping work beyond the aid of text-only tools."
14921,E0,Brushing or rolling thinned glue is manual; an LLM cannot halve the required physical effort or time.
14922,E0,Mixing paste and brushing it onto surfaces is a hands-on activity; text instructions change the time only marginally.
14923,E0,Stapling or tacking posters to physical structures is manual field work; an LLM cannot significantly reduce the time.
14924,E0,Physically removing paint/grease with chemicals is manual labor; a chat model provides little to no time savings.
14925,E0,Applying acetic acid to plaster involves manual application; an LLM cannot materially speed up this physical process.
13574,E0,Requires an on-site physical inspection of the roof; an LLM cannot perform or substantially speed up the hands-on assessment.
13586,E0,"Removing snow, water, or debris is a purely manual activity; chat assistance offers negligible time savings."
13575,E0,Erecting scaffolding is a physical construction task that the LLM cannot materially accelerate.
20793,E1,"Material and labor estimating is largely a text- and number-based planning activity; an LLM can quickly generate take-offs, cost tables, and draft quotes from the roofer’s measurements, cutting the work time by more than half."
13578,E0,Cementing or nailing flashing strips is manual installation work; no significant benefit from text assistance.
13584,E0,Laying overlapping roofing materials with tools is a physical procedure not sped up by an LLM.
13580,E0,"Cutting felt, shingles, or flashing to fit angles is hands-on craftsmanship; LLM guidance does not halve the time."
13592,E0,Applying coatings or membranes over roofs is physical labor; minimal time reduction from chat advice.
13579,E0,Installing or repairing single-ply systems involves on-roof manual work; LLM exposure offers little time savings.
20794,E0,Attaching roofing paper requires physical placement and fastening; an LLM cannot meaningfully shorten the task.
13585,E0,Covering roofs or walls with materials using hand tools is manual installation; LLM assistance is not transformative.
13590,E0,Waterproofing or damp-proofing surfaces is hands-on spraying/attachment work; little benefit from text output alone.
19851,E0,Applying reflective roof coatings is physical coating work; LLM cannot reduce the manual effort by half.
13587,E0,Alternating layers of hot asphalt or tar and paper is manual roofing labor; chat guidance won’t materially speed it up.
13581,E0,Installing vapor barriers or insulation on flat roofs is physical placement; LLM exposure gives negligible time savings.
13583,E0,Covering nailheads with cement or caulk is a small manual sealing task; an LLM cannot halve completion time.
13593,E0,"Smoothing rough spots with hammers, chisels, or rubbing bricks is manual surface prep; no sizable gain from an LLM."
13594,E0,Glazing or embedding gravel is hands-on finishing work; text assistance does not significantly speed it up.
13591,E0,Mopping or pouring hot asphalt/tar is manual application; the LLM offers no major time reduction.
19853,E0,"Installing attic ventilation systems involves on-site cutting, fitting, and mounting; largely unaffected by LLM advice."
19855,E0,Installing skylights entails structural cutting and fitting; cannot be materially accelerated through chat.
