task_id,soc_code,label,eloundou_label,explanation
18335,29-1141.03,E0,E2,"While an LLM can help a nurse recall assessment frameworks or interpret documented symptoms, accurately assessing a patient’s pain or sedation level requires direct, real-time physical observation, interaction, and clinical judgment at the bedside. These core activities cannot be offloaded to or halved in time by a text-based model."
18337,29-1141.03,E2,E2,"An LLM can help draft and revise treatment plans from assessment data and guidelines, suggest options, and structure documentation, but final decisions require real-time clinical judgment, interdisciplinary discussion, and responsibility shared among human professionals. With dedicated clinical software built on LLMs (integrated with EHRs, protocols, and up-to-date data), the time to develop and revise plans could be cut by more than half, but the LLM alone via chat cannot fully do so."
18341,29-1141.03,E1,E1,"An LLM can help draft and structure history and assessment notes, suggest phrasing, summarize findings from clinician bullet points, and standardize documentation formats, cutting the time needed to write high‑quality notes by more than half, while the nurse still verifies accuracy and completeness."
18338,29-1141.03,E0,E0,"Requires in-person, hands-on clinical work (venipuncture, handling collection equipment, labeling, transporting specimens) that an LLM cannot perform or reduce by half through text-based assistance alone."
18332,29-1141.03,E0,E0,"Requires hands-on physical setup, connection, and adjustment of complex medical devices at the bedside, plus continuous in-person monitoring and response to alarms; an LLM (even with image tools) cannot perform or reduce by half the time spent on these embodied, real-time clinical tasks."
18329,29-1141.03,E0,E0,"This task is primarily hands-on clinical work: physically administering blood products, monitoring the patient in real time, and responding to acute reactions. An LLM can offer reference information or checklists, but it cannot perform or reduce by half the time required for the direct patient care and continuous observation involved."
18331,29-1141.03,E0,E0,"This task relies on in-person, real-time emotional support, empathy, and advocacy in a clinical setting, including reading nonverbal cues and interacting with patients, families, and the care team. An LLM can offer phrasing suggestions or general guidance, but it cannot directly perform or reduce by half the time spent on these inherently interpersonal, face-to-face activities."
18348,29-1141.03,E0,E0,"While an LLM could suggest questions or frameworks for assessing coping, the core task requires in-person observation, nuanced interpersonal judgment, and real-time interaction with families in a clinical context. These human, situational elements cannot be offloaded enough to cut the nurse’s time by half."
18328,29-1141.03,E0,E0,"Requires in-person clinical judgment, hands-on execution of procedures, and real-time monitoring of patient response; an LLM can offer reference guidance but cannot directly perform or reduce the time of these physical, high-stakes tasks by half."
18345,29-1141.03,E0,E0,"These procedures are hands-on, invasive interventions requiring physical presence, technical motor skills, and real-time coordination with physicians. An LLM (even with image capabilities or specialized apps) cannot directly perform or reduce by half the time needed for the nurse’s physical assistance during bronchoscopy, endoscopy, intubation, or cardioversion."
18353,29-1141.03,E0,E2,"Supervision and monitoring of unit nursing staff is primarily an in-person, real-time management task involving direct observation, interpersonal communication, and on-the-spot clinical and behavioral judgment. An LLM can help with written guidance or documentation, but it cannot observe staff performance or intervene in the clinical environment, so it cannot cut the time for this task by half."
18347,29-1141.03,E0,E0,"While an LLM can help interpret error messages or suggest troubleshooting steps once a problem is described, actually identifying malfunctioning equipment in a critical care setting relies on direct physical interaction, observation, and use of medical devices. These hands-on, real-time assessments cannot be reduced by half or more through a text-based LLM interface alone."
18342,29-1141.03,E1,E1,"Documentation is primarily a text-based task; an LLM can help draft, structure, and revise treatment plan notes and updates from brief clinician inputs, cutting time by more than half while the nurse reviews for accuracy and completeness."
18343,29-1141.03,E2,E2,"An LLM alone can help a nurse interpret lab values, comorbidities, and chart notes to reason about malnutrition risk, but real-time assessment still depends on clinical judgment, bedside evaluation, and up-to-date EHR data. However, an LLM-powered tool integrated with the hospital’s records and nutrition protocols could automatically flag at-risk patients and suggest assessments, cutting the time needed by more than half while keeping the nurse in the loop."
18336,29-1141.03,E0,E2,"Requires in-person observation, conversation, and clinical judgment about patients’ emotional state and support systems; an LLM can offer frameworks or questions but cannot directly assess or halve the time needed for this bedside, interaction-heavy task."
18325,29-1141.03,E1,E2,"The nurse can consult the LLM for age-specific considerations, evidence-based guidelines, and suggested care plan modifications for different age groups, which can substantially speed up the cognitive/planning part of tailoring care. However, the nurse still applies judgment and performs all physical and interpersonal aspects, so the LLM mainly accelerates the reasoning and documentation steps."
18350,29-1141.03,E0,E1,"While an LLM can suggest courses, summarize articles, or help study, the core of this task is active participation in professional organizations and formal continuing education (attending accredited courses, conferences, meetings, networking). These activities are time- and location-bound and cannot be reduced by half or more simply through access to an LLM."
18351,29-1141.03,E1,E2,"An LLM can draft, revise, and compare protocol documents, summarize evidence, suggest structure and wording, and help evaluate clarity and consistency, cutting the time a nurse spends on the text-heavy development and review work by more than half, while the nurse retains responsibility for clinical judgment and final approval."
18349,29-1141.03,E0,E2,"Coordinating patient care conferences requires real-time communication, scheduling with multiple stakeholders, clinical judgment about which issues to prioritize, and in-person or live virtual interaction with patients, families, and the care team. An LLM can help draft agendas or summaries, but this is a small part of the work and would not cut total task time by half."
18326,29-1141.03,E0,E0,"Post-mortem care is a hands-on, physical, and emotionally sensitive procedure (body preparation, handling equipment, interacting with family and team) that must be done in person. An LLM can offer guidance or checklists, but it cannot reduce the time of the core physical and interpersonal work by half."
18352,29-1141.03,E1,E2,"An LLM can help design curricula, draft lesson plans, create slides or handouts, write assessments, and generate evaluation tools and feedback forms for educational programs. Since these are largely text-based planning and evaluation tasks, direct use of the LLM can cut the time required by more than half while the nurse retains responsibility for clinical accuracy and delivery."
18346,29-1141.03,E0,E0,"Properly storing medical equipment is a physical, location-specific task requiring hands-on action and adherence to local protocols; an LLM can at most give general reminders or checklists but cannot reduce the time of the actual storage work by half."
18418,29-1299.01,E1,E1,"The core of this task is collecting and organizing verbal information into clear written documentation. An LLM can provide structured history templates, suggest follow-up questions, and convert clinician notes or bullet points into complete, well-organized records, cutting documentation time by more than half while the physician still conducts the patient interaction."
18412,29-1299.01,E2,E2,"An LLM can draft personalized educational materials, answer patient questions, and help structure explanations, but effective health care management education also relies on real-time dialogue, assessment of patient understanding, and clinical judgment. Dedicated LLM-powered tools integrated with patient records and educational resources could substantially streamline this work, but the LLM alone is unlikely to cut the time by half."
18413,29-1299.01,E2,E2,"An LLM can draft personalized exercise and nutrition plans, explain evidence behind therapies, and generate patient handouts, but a physician still must assess the patient, ensure safety, and make final clinical decisions. With additional software (e.g., integrated with EHRs, lab data, and guidelines), LLM tools could cut the time to design and document these regimens by more than half while keeping the clinician in the loop."
18410,29-1299.01,E0,E0,"Requires in-person, hands-on physical examinations and administration of physiological tests, which an LLM cannot perform or reduce by half; the core task is embodied clinical work, not primarily text- or analysis-based."
18409,29-1299.01,E2,E2,"An LLM can help by drafting treatment plans, suggesting supplement options based on guidelines, and generating documentation, but actual prescribing/dispensing requires clinical judgment, up-to-date product and safety information, and direct patient interaction. With additional software that integrates current medical databases and patient records, the time to choose and manage natural medicines could be cut by more than half, so this is E2 rather than direct E1."
18411,29-1299.01,E0,E1,"While an LLM could help generate question lists or structure note-taking, the core of this task is a live, interpersonal clinical interview requiring in-person interaction, observation, and real-time rapport. Direct chat access to an LLM would not cut the time for conducting and documenting these interviews by half or more."
18414,29-1299.01,E2,E2,"An LLM can help interpret symptoms, histories, and test reports, suggest differential diagnoses, and summarize guidelines, but a licensed physician must integrate physical exams, imaging, and clinical judgment and make final diagnostic decisions. With additional software (e.g., integrated EHR, lab/radiology retrieval, decision-support tools), LLMs could substantially speed and support diagnosis, but cannot replace the clinician, so this is E2 rather than E1."
18408,29-1299.01,E0,E0,"Requires in-person, hands-on administration of physical treatments (e.g., hydrotherapy, electrotherapy, diathermy) using equipment and direct patient contact; an LLM can at most give guidance, but cannot perform or reduce the time of the core physical task by half."
18420,29-1299.01,E2,E2,"LLMs can help draft consult notes, summarize patient histories, suggest referral rationales, and prepare questions for other providers, but the core activity—live coordination and decision-making with other health professionals and making real-world referrals—remains human and system-dependent. With additional integrated software (EHR integration, secure messaging, referral management), LLMs could significantly streamline this process, but chat access alone is insufficient to halve the time."
18407,29-1299.01,E2,E2,"An LLM can help the physician decide which imaging or referral is most appropriate by synthesizing guidelines, differential diagnoses, and patient information, but the actual ordering and referral process depends on external clinical systems and human judgment. With additional integrated software (EHR integration, decision-support tools), the time to choose and place appropriate orders could be cut by more than half."
18406,29-1299.01,E1,E1,"The LLM can substantially speed up identifying relevant courses, summarizing educational materials, generating study plans, and preparing for or reflecting on trainings, thereby reducing the time needed for ongoing professional development activities by more than half, even though actual attendance and certification still require human participation."
18424,29-1299.01,E2,E2,"An LLM alone can help draft standardized record-request letters, track needed documents, and generate follow-up messages, but actually obtaining records requires interacting with external systems (fax, EHR portals, other offices). Dedicated software built on top of an LLM that integrates with these systems and automates requests and follow-ups could cut the time required by more than half."
18423,29-1299.01,E0,E2,"Requires in-person clinical procedures (administering immunizations, performing physical screenings, collecting specimens) and direct patient interaction; an LLM can only offer guidance or documentation support, which does not cut task time by half."
18415,29-1299.01,E0,E0,"This task is a hands-on medical procedure requiring physical skill, tools, and direct patient interaction; an LLM (with or without added software or image tools) cannot perform or reduce the time of the actual blood collection by half."
18422,29-1299.01,E2,E2,"An LLM alone can help interpret and summarize health updates that the physician looks up, but staying current requires continuous monitoring of many external, frequently updated sources. Dedicated software built on top of an LLM that automatically retrieves, aggregates, and summarizes new guidance from public health agencies would be needed to cut the time by at least half."
18405,29-1299.01,E0,E0,"This task is inherently hands-on and requires physical manipulation of a patient’s body. An LLM can at most provide theoretical guidance or training material, but it cannot directly perform or reduce by half the time needed for the manual mobilizations and adjustments themselves."
18417,29-1299.01,E2,E2,"An LLM can help review guidelines, summarize regulatory allowances, suggest possible drug options, and draft prescriptions, but a supervising physician’s judgment and legal authority are still required. Dedicated software integrating current regulations, formularies, and patient records could further streamline and partially automate this process, cutting time significantly while keeping a human in the loop."
18421,29-1299.01,E2,E1,"An LLM can help draft standardized reports, summarize patient data, and format narratives for submission, but actual reporting requires interfacing with specific public health systems, up-to-date regulatory knowledge, and secure data handling. With additional software that integrates EHRs and reporting portals, an LLM could cut the time by more than half, so this is E2 rather than direct E1."
18416,29-1299.01,E0,E0,"This task requires direct, hands-on medical care (cleaning, dressing, and physically treating wounds), which an LLM cannot perform or reduce by half through text-based assistance alone."
18419,29-1299.01,E0,E0,"These activities are hands-on clinical procedures (cutting, excising, suturing, tissue sampling) that require physical skills, sterile technique, and in-person patient interaction. An LLM can at most provide reference guidance, but it cannot perform or reduce the time of the physical work by half, so the task remains essentially unchanged."
17395,29-2011.02,E3,E2,"The core work is visual examination of cells for subtle morphological abnormalities. With image capabilities, an LLM-based system could help pre-screen, highlight suspicious areas, and support pattern recognition on digital slides, significantly reducing time. However, a human still must review and make final judgments, so the task is not fully text-based (E1) and depends critically on image analysis."
17401,29-2011.02,E3,E1,"LLMs with image capabilities can read labels and forms from specimen containers and requisitions, cross-check patient/specimen identifiers, and draft documentation, significantly speeding verification and reducing manual transcription, while the human confirms accuracy."
17405,29-2011.02,E0,E2,"This is a physical, judgment-based lab workflow step involving handling and routing biological slides within a clinical process; an LLM cannot directly perform or reduce by half the time needed for the hands-on submission of slides to pathologists."
17397,29-2011.02,E0,E2,"Although an LLM could help with reference information or reporting language, the core task involves hands-on specimen preparation, microscope operation, and visual diagnostic assessment of cells, all requiring physical lab work and specialized visual judgment that a text-only LLM cannot perform or reduce by half."
17396,29-2011.02,E3,E2,"Image capabilities could help an LLM assess and comment on digitized microscope images for quality, but the core task still requires hands-on specimen handling, microscope operation, and real-time judgment in a lab setting, so only partial time reduction is possible."
17402,29-2011.02,E0,E0,"While the LLM can help draft or clarify written SOPs and checklists, actually maintaining lab operations and adhering to collection, preparation, and safety standards is primarily a physical, procedural, and compliance task performed in the lab environment. Direct chat access would not cut the time required for these activities by half."
17398,29-2011.02,E1,E2,"The core of this task is summarizing and communicating clinical data and microscopic findings in clear, structured text for pathologists. An LLM can help draft, organize, standardize terminology, and quality-check these written descriptions, cutting the time needed by more than half while the cytotechnologist still verifies accuracy."
17399,29-2011.02,E0,E0,"This task involves direct physical assistance in performing biopsies and handling patients and instruments. An LLM (even with image capabilities) cannot perform or substantially speed up the hands-on, in-person clinical work required, so it would not cut task time by half."
17404,29-2011.02,E0,E0,"This task is primarily hands-on lab work (handling specimens, applying stains, operating lab equipment, following physical protocols). An LLM can only offer reference guidance or protocol reminders, which does not cut the time of the physical preparation process by half."
17406,29-2011.02,E0,E0,"This task is primarily hands-on physical work with lab instruments (adjusting, maintaining, repairing microscopes), which cannot be performed or reduced by half in time via a text-based LLM; the model can only offer general guidance or manuals, not execute or substantially speed up the physical procedures."
17407,29-2011.02,E1,E2,"The core of coordinating and assigning lab tasks is planning, prioritization, and clear written or verbal communication. An LLM can draft staffing plans, schedules, task lists, emails, and checklists, and help reason about workload distribution based on constraints the cytotechnologist provides, cutting the time needed for this coordination work by more than half, while the human still makes final decisions and handles interpersonal aspects."
17408,29-2011.02,E1,E1,"The main work here is understanding and retaining educational content about laboratory issues. An LLM can summarize readings, generate study notes and quizzes, clarify concepts, and draft follow-up questions, cutting the time needed to prepare for and benefit from continuing education programs by more than half."
17400,29-2011.02,E2,E2,"An LLM can’t view slides directly or make medical determinations, but software built on top of an LLM plus digital pathology tools could pre-screen and highlight suspicious cells or patterns and summarize relevant criteria, significantly reducing the time a cytotechnologist spends examining specimens for abnormal hormone-related changes while the human still makes the final judgment."
9384,29-2091.00,E0,E0,"Requires in-person, hands-on work with patients and physical devices (fitting, testing, adjusting orthotics/prosthetics). An LLM cannot directly perform or reduce by half the time needed for these embodied, tactile tasks."
9385,29-2091.00,E0,E0,"While an LLM could help draft written instructions or educational materials, the core of this task requires in‑person, hands-on demonstration, fitting, observation of patient movement, and real-time physical adjustment and feedback. These embodied, interactive elements cannot be reduced by half or more through a text-based LLM interface."
9387,29-2091.00,E1,E1,"Maintaining records is largely a documentation and information-management task (writing notes, summarizing visits, standardizing terminology, drafting reports). An LLM can draft, structure, and edit these records from clinician notes or prompts, cutting the time needed by more than half while the clinician reviews and finalizes them."
9383,29-2091.00,E0,E0,"Requires in‑person clinical interaction: physical examination, hands-on measurement, and direct observation of patient anatomy and movement. An LLM cannot perform or replace these embodied tasks, so it cannot cut task time by half."
9389,29-2091.00,E0,E0,"While an LLM can explain material properties and suggest options in text, the actual selection of materials and components for a specific patient’s device depends heavily on hands-on assessment, physical examination, and tacit clinical/technical judgment. Chat-based assistance alone is unlikely to cut the time for this task by half while maintaining quality."
9386,29-2091.00,E2,E2,"An LLM can help interpret prescriptions, suggest design options, and generate or refine device specifications from patient measurements, but the core task still depends on specialized clinical judgment, physical assessment, and integration with CAD/CAM and fabrication workflows. With dedicated software built on top of an LLM (e.g., integrating patient data, measurement tools, and design libraries), the design phase could be sped up by more than half, but the LLM alone via chat cannot."
9391,29-2091.00,E0,E0,"This task is primarily hands-on technical work involving physical repair, rebuilding, and modification of devices on a patient’s body. An LLM can at most offer written guidance or suggestions, but it cannot perform or reduce by half the time needed for the manual, in-person adjustments and fabrication required."
9392,29-2091.00,E0,E0,"Construction and fabrication of orthotic/prosthetic appliances are hands-on technical tasks involving physical materials, tools, and in-person supervision. An LLM can only offer textual guidance and cannot directly perform or reduce by half the time needed for the physical fabrication or on-site supervision work."
9388,29-2091.00,E0,E0,"This task is primarily hands-on, involving physically making and modifying plaster casts on a patient’s body. An LLM cannot perform or directly halve the time of the manual, tactile, and in-person components required."
9390,29-2091.00,E2,E2,"An LLM can help draft and refine written specifications, summarize medical records, and translate physician notes into structured prescriptions, but the core task still depends on clinical judgment, in‑person discussion, and coordination with physicians. With additional integrated software (access to EMRs, templates, prior cases), an LLM-powered tool could substantially speed up formulating and documenting device specifications, yet it would not replace the human interaction and decision-making."
9395,29-2091.00,E0,E0,"Requires in-person demonstration and hands-on interaction with physical orthopedic and prosthetic devices; an LLM can help script explanations but cannot perform the core showing/teaching activity, so it cannot cut task time by half."
9393,29-2091.00,E0,E0,"While an LLM could help draft training materials or answer technical questions, the core of training and supervising assistants and technicians involves in-person demonstration, observation of hands-on work, and real-time performance management. These interpersonal and physical aspects cannot be reduced by half or more through text-based LLM assistance alone."
9394,29-2091.00,E0,E1,"While an LLM can suggest resources or summarize articles, the core of this task is physically attending professional conferences and seminars, networking, and participating in hands-on sessions. Access to an LLM does not reduce the time required for those activities by half or more."
9396,29-2091.00,E1,E2,"Researching new construction methods and uses for orthopedic and prosthetic devices is largely a conceptual, literature- and design-driven task. An LLM can help survey and summarize prior research, generate and compare design concepts, draft experimental protocols, and iterate on written justifications or grant text, cutting the time needed for these text- and idea-based components by more than half, even though physical prototyping and testing still require human work."
9397,29-2091.00,E1,E1,"Preparing manuscripts, slides, posters, and talk scripts is largely a text-based, knowledge and communication task. An LLM can help draft, edit, summarize data narratives, structure presentations, and tailor content to audiences, cutting the time to produce publishable text and conference materials by more than half, though the underlying research still depends on the human."
4293,31-9093.00,E0,E0,"Operating and maintaining steam autoclaves is a hands-on, physical task (loading/unloading instruments, running cycles, performing maintenance). While an LLM could help design or format record-keeping templates, it cannot directly perform or reduce by half the time spent on the core physical work, so overall task time is not cut by ≥50%."
4292,31-9093.00,E0,E0,"Cleaning instruments is a hands-on, physical task; an LLM can at most provide written instructions or reminders, but cannot perform or reduce the time of the actual cleaning process by half."
4294,31-9093.00,E1,E1,"The core of recording sterilizer test results is documenting and organizing data (e.g., logging readings, filling forms, writing brief notes). An LLM can generate templates, standardize wording, help interpret what fields mean, and assist with digital record entry or summaries, cutting documentation time by more than half, though the actual testing and verification remain physical tasks."
4291,31-9093.00,E0,E0,"While an LLM could help by generating checklists or tray assembly instructions, the core of this task is physical: locating, handling, organizing, and assembling surgical instruments and supplies, and responding to real-time, in-person requests. These activities cannot be reduced by half or more in time using only text-based assistance."
4297,31-9093.00,E0,E0,"This task is primarily hands-on inspection of physical medical equipment (checking for leaks, wear, loose parts), which requires physical access, manipulation, and sensory judgment. An LLM cannot directly perform or reduce the time of these physical checks by half; at most it could offer general guidance, which does not substantially change the core work."
4298,31-9093.00,E0,E0,"While an LLM could help draft or format written reports, the core of this task is noticing, verifying, and communicating real-world equipment defects within a specific workplace process. Identifying issues and following local reporting protocols are primarily physical and context-specific, so direct LLM access would not cut task time by half."
18703,31-9093.00,E1,E2,"The core work here is information tracking and documentation: recording inventory and usage, determining when levels are low, and generating orders. An LLM can draft and standardize inventory logs, create templates, suggest reorder points and quantities, and generate purchase orders or emails, cutting the time spent on the text/record-keeping and decision logic by more than half when used alongside existing inventory software."
18702,31-9093.00,E0,E0,"Requires physically checking inventory, moving, and stocking medical supplies in specific locations; an LLM can at most help with checklists or reminders, which does not cut the time for this largely manual, physical task by half."
4296,31-9093.00,E0,E0,"Requires physically starting and monitoring equipment, reading gauges in real time, and detecting malfunctions through direct observation; an LLM can’t interact with or sense the equipment, so it cannot cut task time by half."
4299,31-9093.00,E0,E0,"Requires physically locating, handling, and reading dates on sterile supplies in storage areas. An LLM cannot access or inspect the physical items, so it cannot reduce the time of this largely manual, in-person task by half."
4301,31-9093.00,E0,E0,"Attending in‑person in‑service programs is primarily a physical, interactive activity (being present, listening, participating, possibly hands-on practice). An LLM could help study or review material but would not cut the time required to attend these mandatory sessions by half."
4295,31-9093.00,E0,E0,"This task is primarily hands-on physical work involving operating sterilizers, washers, and other equipment and handling medical devices. An LLM cannot directly perform or reduce by half the time needed for the physical disinfection and sterilization process."
4302,31-9093.00,E0,E0,"This task is primarily physical (connecting equipment to water sources, operating valves, flushing systems). An LLM cannot perform or reduce the time of the hands-on purging process by half; at most it could give general instructions, which does not significantly change the work."
4303,31-9093.00,E0,E0,"Requires physically transporting and delivering equipment within hospitals or to homes; an LLM cannot perform or reduce the time of this predominantly physical, location-based task by half."
4304,31-9093.00,E0,E0,"This task is primarily physical and in-person (transporting patients, setting up traction equipment). An LLM cannot perform or reduce by half the time needed for these hands-on activities, even if it could offer verbal guidance."
566,33-1012.00,E2,E2,"While the core work involves real-world supervision, judgment, and legal responsibility, an LLM-based system could substantially assist by drafting investigative plans, checklists, and procedure guides; summarizing case files; and checking actions against relevant laws and regulations. Such tools could significantly reduce the time needed to provide guidance and ensure procedural compliance, but cannot replace the human supervisory role, so the benefit would come mainly via specialized LLM-powered applications."
574,33-1012.00,E2,E2,"An LLM alone can help draft schedules and duty rosters given constraints, but effective scheduling also depends on live staffing systems, shift rules, and real-time operational needs. Dedicated software built on top of an LLM that integrates personnel databases, availability, legal/union constraints, and incident forecasts could cut the time required by more than half, but simple chat access to an LLM would only partially help."
571,33-1012.00,E0,E0,"While an LLM could help draft written procedures or checklists for evidence handling, the core of this task is real-time, in-person direction of officers and staff during collection, preparation, and custody of physical evidence and prisoners’ property. These activities are physical, situational, and governed by strict chain-of-custody requirements, so direct LLM access would not cut task time by half with equivalent quality."
567,33-1012.00,E2,E2,"An LLM can help draft interview questions, structure investigation reports, summarize statements, and suggest policy-consistent responses, but the core work—interviews, judgment about credibility, applying department policy, and delivering decisions—is human and interaction-heavy. However, specialized internal tools built on an LLM (integrated with HR, policy databases, and case records) could significantly speed documentation, analysis, and consistency of resolutions, cutting time by about half."
564,33-1012.00,E1,E0,"The core of this task is verbal/textual explanation of procedures, policies, and operational plans. An LLM can draft clear explanations, talking points, training materials, FAQs, and scenario-based guidance that the supervisor can adapt and deliver, cutting prep and explanation time by more than half. The in-person delivery and tailoring to specific officers still require the supervisor, but the explanatory content itself can be largely produced with the LLM."
569,33-1012.00,E1,E2,"Much of this task is text-based (logs, reports, written procedures for records handling). An LLM can draft and format reports, standardize log entries, generate templates, and suggest record-keeping procedures, cutting the time needed by more than half, while the supervisor still reviews and approves the outputs."
565,33-1012.00,E1,E2,"The supervisor can use the LLM to quickly interpret new laws and policies, draft clear explanations, summaries, talking points, emails, and briefing materials about regulatory changes and new techniques. This substantially reduces the time needed to understand and communicate these changes while the actual delivery to personnel remains the human’s role."
568,33-1012.00,E0,E0,"While the LLM can help draft training materials, lesson plans, and quizzes, effective training in police procedures relies heavily on in-person demonstration, practice, role-play, and real-time supervision/feedback. These embodied, interactive components dominate the task and cannot be reduced in time by half or more through a text-based LLM."
575,33-1012.00,E0,E0,"Disciplining staff requires in-person investigation, judgment about conduct, consideration of legal/union constraints, and direct interpersonal communication. An LLM might help draft documentation, but it cannot reduce the overall time for this primarily human, situational, and relational task by half."
570,33-1012.00,E2,E2,"An LLM can help draft evaluation criteria, performance review language, and summarize incident reports, but promotion and transfer decisions rely heavily on in-person observation, organizational politics, and formal procedures. However, with additional software that aggregates performance data, complaints, commendations, and case outcomes, an LLM-based system could significantly streamline evaluation and documentation, reducing time by about half while the supervisor still makes final decisions."
577,33-1012.00,E1,E1,"Reviewing written orders for legal adherence is primarily a text analysis task; an LLM can quickly flag potential legal issues, ambiguities, or missing elements and suggest revisions, allowing the supervisor to focus on final judgment and approval, cutting the time needed by more than half."
573,33-1012.00,E0,E0,"This task is dominated by in-person operational command, legal authority, real-time risk assessment, and coordination of armed personnel. An LLM cannot directly assist with the physical execution, on-scene judgment, or legal authorization required, so access to it would not cut the time to complete raids or order detentions by half."
576,33-1012.00,E0,E0,"While an LLM could help draft talking points or clarify legal concepts, the core of this task involves in-person cooperation with court personnel and officials, real-time interaction, and live testimony in court. These activities are inherently physical and interpersonal, so direct LLM access cannot cut the time required by half with equivalent quality."
581,33-1012.00,E2,E0,"An LLM can help draft presentations, talking points, agendas, outreach emails, and program ideas, but the core of the task—meeting with groups, building relationships, and collaboratively developing programs—requires in‑person interaction and local knowledge. However, specialized software using an LLM (e.g., for managing community feedback, generating tailored materials, and analyzing concerns) could significantly streamline preparation and follow-up, cutting total time by about half."
578,33-1012.00,E0,E0,"Requires in-person physical inspection of facilities, vehicles, and equipment; an LLM cannot directly perform or more than halve the time of these hands-on, location-specific checks."
582,33-1012.00,E0,E0,"Involves in-person authority, verification of legal documents, coordination with facilities, and physical custody transfer of prisoners. An LLM could at most help with reference to procedures or paperwork language, but cannot substantially reduce the time for the core, real-world supervisory and custodial actions."
580,33-1012.00,E2,E2,"An LLM alone can help draft standardized requisition forms, emails, and justifications, but actual issuing and tracking of equipment depends on department inventory systems and procedures. With an LLM-powered tool integrated into those systems (auto-filling requests, checking stock, suggesting order quantities, generating logs), the time to requisition and issue supplies could be cut by more than half."
572,33-1012.00,E1,E2,"Drafting, revising, and comparing policy language is largely a text-based task. An LLM can generate initial policy drafts, adapt templates to local laws and departmental needs, propose revisions, and check consistency and clarity, cutting the supervisor’s time by more than half, though the supervisor still makes final legal and operational judgments."
579,33-1012.00,E1,E1,"Drafting news releases and written responses is primarily a text-writing and editing task. An LLM can quickly generate, revise, and tailor press releases and correspondence to specifications, cutting the supervisor’s time by more than half while the supervisor still reviews for accuracy, policy, and legal compliance."
583,33-1012.00,E2,E2,"While an LLM can help draft budget justifications, analyze text descriptions of expenditures, and create templates or explanations (some E1 benefit), effective budgeting and expenditure management typically require integration with financial systems, real-time data, and organizational rules. An LLM-powered budgeting tool that connects to those systems, surfaces trends, and suggests allocations could cut the time by more than half, so the main impact would come via such applications rather than chat alone."
2276,35-3031.00,E0,E0,"Collecting payments is primarily a physical, in-person task involving handling cards/cash, POS terminals, and direct customer interaction; an LLM chat interface cannot perform or cut the time of this task by half."
2275,35-3031.00,E0,E0,Requires in-person interaction and physical inspection of IDs; an LLM cannot directly perform or reduce by half the time needed for this face-to-face verification task.
2277,35-3031.00,E0,E1,"While an LLM could help design better order-entry prompts or training materials, the core task requires in-person interaction, listening to patrons, and physically writing or entering orders in real time. Direct chat access to an LLM would not cut the time to perform this task by half."
2279,35-3031.00,E0,E0,"This task is primarily in-person, requiring real-time social interaction, observation of customer reactions, and physical actions (e.g., replacing dishes, coordinating with kitchen). An LLM chat interface cannot directly perform or cut the time of these embodied, interpersonal activities by half."
2278,35-3031.00,E0,E0,"Requires in-person interaction: listening to patrons, clarifying preferences, and physically being present at the table or counter. An LLM chat interface cannot directly participate in or replace this real-time, face-to-face order-taking enough to cut task time by half."
2281,35-3031.00,E2,E2,"A basic LLM chat could help calculate totals and taxes if the server types items in, but that’s slower than using a POS. However, an LLM-powered POS or billing system that interprets orders, applies prices, discounts, and tax rules, and auto-generates itemized checks could easily cut the time spent preparing checks by more than half."
18745,35-3031.00,E0,E0,"This task is entirely physical (clearing tables and carrying items to the kitchen). An LLM cannot perform or meaningfully speed up the manual, in-person work involved."
2285,35-3031.00,E0,E0,"This task is primarily physical (wiping, clearing, sanitizing tables and counters) and must be done on-site; an LLM or LLM-based software cannot perform or reduce the time of the manual cleaning work by half."
2280,35-3031.00,E0,E0,"Requires in-person physical service (carrying, placing, sometimes preparing items at the table) and direct interaction with patrons; an LLM cannot perform or reduce by half the time needed for these embodied tasks."
18747,35-3031.00,E0,E0,"These are physical cleaning tasks (sweeping, mopping, vacuuming, taking out trash, cleaning bathrooms) that require in-person manual labor; an LLM cannot perform or meaningfully speed up this work."
2283,35-3031.00,E0,E2,"Requires real-time, in-person interaction, reading patrons’ cues, and physically presenting menus; an LLM chat interface cannot directly perform or cut the human’s time by half, though it could help design scripts or training, which is ancillary to the core task."
2288,35-3031.00,E0,E0,"This task is primarily physical and spatial (arranging linens, silverware, and glassware at tables). An LLM cannot perform or meaningfully speed up the hands-on setup work, and written guidance would not cut the time required by half for an average waiter."
2290,35-3031.00,E0,E0,"This task is primarily physical (moving and arranging food, tableware, linens, etc.). An LLM cannot perform or meaningfully speed up the manual stocking work, and there is little text-based planning or documentation involved where the model could cut the time by half."
18744,35-3031.00,E0,E0,"These are physical setup tasks (rolling silverware, arranging stations, setting tables) that require manual labor and presence in the dining area; an LLM cannot directly perform or cut the time of these activities by half."
2284,35-3031.00,E0,E2,"Requires in-person, real-time interaction with customers; while an LLM could help draft or phrase descriptions of specials, the core task is verbally informing diners at the table, so direct LLM access would not cut task time by half."
2287,35-3031.00,E0,E1,"While an LLM could help a server learn or rehearse explanations of dishes in advance, the core task is real-time, in-person interaction with customers, requiring spontaneous verbal explanation, adaptation to follow-up questions, and alignment with the specific restaurant’s current menu and practices. Direct chat access during service would not realistically cut the time to perform this task by half with equivalent quality."
