task_id,label,explanation
18335,E1,"Given pain scores, sedation scales, and orders, an LLM can help interpret needs, suggest titration within protocols, and draft documentation, reducing cognitive workload."
18337,E1,"Treatment-plan development and revision are text-based collaborative tasks; an LLM can propose plan elements, integrate guidelines, and draft updates."
18341,E1,"Documenting histories and assessments is writing; an LLM can structure, phrase, and summarize information into clear notes quickly."
18338,E0,"Specimen collection is a manual, procedural task at the bedside; an LLM offers little time savings for the core activity."
18332,E0,"Setting up and physically monitoring equipment (ventilators, lines, monitors) is hands-on; while smart systems can help, an LLM chat alone doesn’t halve the time."
18329,E0,Administering blood products and monitoring for reactions are direct clinical tasks requiring presence and observation; LLM assistance is marginal.
18331,E0,Advocacy and emotional support depend on real-time interpersonal interaction and presence; an LLM cannot replace or halve the time for this human work.
18348,E1,Assessing family coping can be supported by structured questions and interpretation; an LLM can help frame assessments and summarize findings.
18328,E0,Performing therapeutic/diagnostic procedures is hands-on; an LLM may guide but cannot substantially reduce the time to perform them.
18345,E0,Assisting with invasive procedures is physical and time-bound at the bedside; LLM input does not significantly shorten the task.
18353,E1,"Supervising staff involves scheduling, feedback, documentation, and communication; an LLM can draft messages, evaluations, and checklists, reducing admin time."
18347,E2,"Identifying malfunctioning equipment is partly observational, but an LLM-powered system integrated with device data and error logs could help diagnose issues faster."
18342,E1,Treatment-plan and outcome documentation is text-based; an LLM can generate structured notes and revisions from brief inputs.
18343,E2,"Nutritional risk identification benefits from integrating labs, weights, intake, and comorbidities; an LLM-based tool with data access could flag at-risk patients efficiently."
18336,E1,Psychosocial assessment can be supported by structured interview guides and interpretation; an LLM can help frame questions and summarize findings.
18325,E1,Determining age-specific needs and adjusting plans is largely cognitive; an LLM can map age group to typical modifications and suggest plan changes.
18350,E1,"Choosing education, summarizing literature, and planning development activities are text-based; an LLM can curate topics, summarize content, and propose learning plans."
18351,E1,"Developing and reviewing protocols is document-heavy; an LLM can draft, compare, and revise protocols based on provided standards and evidence."
18349,E1,"Coordinating care conferences involves agenda setting, summaries, and follow-up documentation; an LLM can draft agendas, summaries, and action lists."
18326,E0,"Post-mortem care is a physical, procedural task performed at the bedside; LLM assistance offers minimal time savings."
18352,E1,"Planning and evaluating educational programs is content and document creation; an LLM can generate objectives, outlines, materials, and assessments."
18346,E0,Properly storing equipment is a physical organizational task; an LLM cannot materially reduce the time required.
18418,E1,"The LLM can draft and structure patient history notes from clinician inputs, suggest phrasing, and ensure completeness (chief complaint, PMH, FH, psychosocial), cutting documentation time by more than half."
18412,E1,"Education content is text-based; the LLM can generate tailored explanations, handouts, and counseling scripts about health management that the physician then delivers or adapts."
18413,E1,"The LLM can propose evidence-informed exercise and nutrition plans, explain rationales, and generate written regimens that the physician reviews and customizes for the patient."
18410,E0,"Physical exams and physiological tests require in‑person procedures, palpation, auscultation, and use of devices; an LLM can at most provide checklists or reminders, which does not halve the time of the core task."
18409,E2,"An LLM alone can help draft treatment plans and dosing rationales, but safe prescribing/dispensing requires integration with up‑to‑date formularies, interactions, and patient records—better handled by an LLM-powered clinical system."
18411,E1,"While the interview itself is in person, the LLM can supply structured question sets, dynamic follow‑up questions, and real-time note drafting from clinician summaries, substantially reducing documentation and cognitive load."
18414,E2,"Diagnosis requires synthesizing symptoms, history, and test results with current evidence and guidelines. An LLM-based decision support tool integrated with EHR and up‑to‑date references could significantly speed and support this, beyond what a standalone chat can do."
18408,E0,"Administering physical therapies (hydrotherapy, electrotherapy, etc.) is hands‑on and equipment-based; an LLM can only offer protocols or reminders, not enough to halve the time of performing treatments."
18420,E1,"The LLM can help draft consult notes, referral letters, and summaries, and suggest questions or discussion points for other professionals, reducing the time spent on the communication aspects."
18407,E1,"Ordering imaging is largely cognitive and documentation-based; the LLM can help choose appropriate studies (given constraints) and draft clear, complete order justifications and notes."
18406,E1,"For professional development, the LLM can summarize articles, generate study plans, explain complex topics, and create practice questions, significantly reducing time to process educational materials."
18424,E1,"While obtaining records involves some administrative steps, the LLM can generate standardized request letters, forms, and follow‑up templates, cutting the clinician’s time on this task."
18423,E2,"Immunizations and screenings are physical/operational, but an LLM-powered clinic system (scheduling, eligibility checks, reminders, documentation templates) could halve clinician time per patient; the LLM alone helps only marginally."
18415,E0,"Venipuncture and skin pricking are manual procedures; an LLM cannot perform or substantially speed the physical act, only provide instructions or checklists."
18422,E2,"Keeping up with public health updates is mainly information retrieval and filtering; an LLM-based tool that continuously ingests agency feeds and pushes tailored summaries/alerts would greatly reduce time, beyond what a static chat can do."
18405,E0,Joint mobilizations and high‑velocity adjustments are hands‑on manual therapy skills; an LLM cannot execute or meaningfully shorten the time required to perform them.
18417,E2,"Prescribing synthetic drugs safely requires current drug databases, formularies, and interaction checks. An LLM integrated into prescribing software could halve time; standalone chat support is helpful but insufficient."
18421,E1,"Reporting patterns to public health agencies is documentation and data summarization; the LLM can generate reports, narrative summaries, and fill text portions of forms from clinician-provided data."
18416,E0,"Treating minor cuts and contusions involves direct physical care (cleaning, dressing, minor procedures); an LLM can only advise, not materially reduce the time of hands‑on treatment."
18419,E0,"Minor surgical procedures (removing lesions, biopsies, suturing) are inherently manual and procedural; an LLM cannot perform them or cut the procedural time by half."
17395,E3,"If microscope images or slide photos are available, an image-capable LLM could help flag abnormal color/shape/size patterns and assist with triage, significantly reducing review time. Without images, the work is primarily manual visual inspection, so image capabilities are key."
17401,E1,"Verifying and documenting patient/specimen information is largely text and data-entry work. An LLM can help design checklists, templates, and error-checking procedures, and assist with wording and standardization, cutting time substantially."
17405,E0,Deciding which physical slides to submit and actually routing them to pathologists is a workflow and physical-handling task. An LLM offers little direct time savings beyond generic guidance on criteria already known to the practitioner.
17397,E0,"Preparing and analyzing physical samples (PAP smears, body fluids, FNAs) involves hands-on lab techniques, equipment use, and direct microscopic examination. An LLM can only provide reference guidance, not halve the time of the core physical work."
17396,E3,"With microscope images, an image-capable system could help assess specimen adequacy (e.g., cellularity, obscuring factors) and standardize quality checks. Without images, this is manual visual work, so image capabilities are what make a substantial impact."
17402,E1,"Adhering to standards for collection, preparation, and safety is policy- and documentation-heavy. An LLM can help interpret guidelines, draft SOPs, checklists, and training materials, reducing time spent on understanding and maintaining compliance."
17398,E1,"Providing clinical data or microscopic findings is a documentation and communication task. An LLM can help structure reports, standardize terminology, and summarize findings for pathologists, significantly reducing drafting and revision time."
17399,E0,Assisting with FNAs or other sample collection methods is a hands-on clinical procedure requiring physical presence and coordination with physicians. An LLM cannot materially reduce the time of the actual procedure.
17404,E0,"Applying special stains and preparing slides are manual lab procedures involving reagents, timing, and equipment. An LLM can offer protocol reminders but cannot substantially shorten the physical staining and preparation process."
17406,E0,"Adjusting, maintaining, or repairing microscopes and other lab equipment is a physical, technical task. An LLM might provide troubleshooting tips, but it will not typically cut the time of the hands-on work by half."
17407,E1,"Assigning and coordinating tasks is largely planning and communication. An LLM can help design schedules, workload distribution rules, and communication templates, and assist in drafting instructions, reducing coordination time."
17408,E1,"For continuing education, an LLM can summarize articles, generate study questions, explain concepts, and help prepare for courses or exams, significantly reducing the time needed to process and understand educational materials."
17400,E3,"Detecting abnormal hormone conditions from specimens often relies on microscopic or image-based evaluation of stained cells. With image capabilities, an LLM could assist in pattern recognition and triage; without images, the core visual diagnostic work remains manual."
9384,E0,"Requires direct physical interaction with patients and devices (fitting, testing, adjusting) that cannot be done or reduced by half via a text-based LLM."
9385,E1,"An LLM can draft and tailor clear, patient-friendly instructions and educational materials, significantly reducing time spent preparing and standardizing explanations, though in-person demonstration is still needed."
9387,E1,"The LLM can help structure, summarize, and phrase clinical notes and documentation, and generate templates, cutting documentation time substantially."
9383,E0,"Core activities (examining, interviewing, measuring) are in-person and hands-on; while the LLM can suggest questions or checklists, it cannot reduce the overall time by half for this primarily physical/interactive task."
9389,E1,"Given design parameters and constraints, an LLM can assist in reasoning through material and component choices, summarizing options, and drafting justifications, reducing cognitive and research time."
9386,E1,"For design planning and documentation (based on prescriptions and measurements provided as text), an LLM can help generate design concepts, specifications, and notes, substantially speeding the conceptual and written parts of design."
9391,E0,"Repairing, rebuilding, and modifying appliances are hands-on technical tasks; an LLM can only offer guidance, not perform or halve the time of the physical work."
9392,E0,Constructing and fabricating appliances is primarily manual/technical shop work; supervision is also in-person. Text assistance cannot cut the time of the physical fabrication process by half.
9388,E0,"Making and modifying plaster casts is a manual, tactile procedure; an LLM cannot materially reduce the time required for this physical process."
9390,E1,"The LLM can help prepare draft specifications, summarize patient data, and structure points for discussion with physicians, reducing the time needed to formulate and document prescriptions and specs."
9395,E1,"The LLM can generate clear explanatory scripts, handouts, and visual-description text to help explain devices to healthcare workers, reducing preparation and explanation time."
9393,E1,"For training and supervision, an LLM can create training materials, checklists, quizzes, and standard operating procedures, significantly reducing prep time for educating support staff."
9394,E1,"The LLM can summarize conference materials, articles, and guidelines (provided as text), suggest learning plans, and generate notes, reducing the time needed to process and integrate new information."
9396,E1,"Research tasks that are conceptual and text-based (literature review, idea generation, protocol drafting) can be substantially accelerated by an LLM, even though experiments and validation remain human-led."
9397,E1,"The LLM can draft, edit, and format manuscripts, abstracts, posters, and presentations from researcher-provided data and outlines, cutting the time needed to prepare publishable materials and talks."
4293,E0,"Operating and maintaining autoclaves, loading/unloading, and performing maintenance are hands-on physical tasks; recordkeeping is minor and doesn’t halve total task time via an LLM."
4292,E0,"Cleaning instruments (manual scrubbing, handling, using washers) is entirely physical and procedural; an LLM can’t materially speed up the work."
4294,E0,Recording sterilizer test results is simple data entry/checklist work; an LLM adds little benefit and won’t cut time by half.
4291,E0,"Organizing and assembling trays requires physical handling, visual inspection, and local workflow; an LLM can’t perform or greatly accelerate the core manual task."
4297,E0,"Examining equipment for leaks or worn parts is a physical inspection task; an LLM cannot see, touch, or test the equipment directly."
4298,E1,"Reporting defective equipment (writing descriptions, filling incident reports, drafting emails) can be sped up significantly by having the LLM draft or structure the report text."
18703,E1,"Maintaining inventory records and drafting orders involves text and simple data; an LLM can help track, summarize, and generate order lists or emails, cutting time substantially."
18702,E0,"Stocking crash carts and supplies is primarily physical (retrieving, placing, checking items); an LLM offers minimal time savings."
4296,E0,Starting equipment and observing gauges/operation are physical and perceptual tasks; an LLM cannot interact with or read the equipment directly.
4299,E0,Checking sterile supplies for expiration involves physically locating and reading labels; an LLM cannot perform or greatly speed this manual checking.
4301,E1,"Attending in-service programs is human learning; an LLM can help prepare, review materials, and answer follow-up questions, significantly reducing study/prep time."
4295,E0,"Disinfecting and sterilizing equipment with sterilizers, aerators, or washers is hands-on operation and handling; an LLM cannot execute or halve the time of the physical work."
4302,E0,"Purging wastes by connecting equipment to water sources and flushing systems is a manual, physical procedure; an LLM cannot materially speed it up."
4303,E0,"Delivering equipment to locations or residences is a physical transport task; route planning is trivial in this context, so an LLM won’t halve total time."
4304,E0,"Assisting with patient care duties (transporting patients, setting up traction) is direct physical and interpersonal work; an LLM cannot perform or substantially accelerate it."
566,E1,"The LLM can help interpret laws/policies, draft investigative plans, check procedures against regulations, and provide written guidance, significantly reducing time spent on the “guidance and ensuring compliance” aspects, though field supervision remains human."
574,E1,"Scheduling and duty assignment can be largely text/logic-based; an LLM can propose optimized schedules and duty rosters given constraints, cutting planning time substantially."
571,E0,"Directing evidence and property handling is tightly tied to physical processes, chain-of-custody controls, and local protocols; an LLM can offer general guidance but cannot practically cut the time of the real-world coordination by half."
567,E1,"Investigating personnel problems and misconduct involves drafting questions, summarizing statements, structuring investigations, and writing findings—tasks where an LLM can substantially speed analysis and documentation, though decisions remain human."
564,E1,"Explaining operations is largely a communication/training task; an LLM can draft explanations, SOP summaries, FAQs, and scenario-based guidance, reducing preparation and explanation time."
569,E1,"Maintaining logs and preparing reports/records is text-heavy; an LLM can draft, format, and standardize reports and help design record-keeping templates, significantly reducing time."
565,E1,"The LLM can summarize new laws/policies (when provided), draft briefing notes, and generate explanations and Q&A for staff, greatly speeding the communication of changes and implications."
568,E1,"Training content (lesson plans, scenarios, quizzes, SOP summaries) is text-based; an LLM can generate and refine these materials, cutting prep time for training in half or more."
575,E1,"Disciplinary actions require policy interpretation and documentation; an LLM can help map conduct to rules, draft notices, and structure case summaries, reducing the time to process cases."
570,E1,"Performance evaluation involves criteria definition, narrative writing, and comparison of documented behavior to standards; an LLM can draft evaluations and promotion/transfer justifications from notes."
577,E1,"Reviewing written orders for legal compliance is a text analysis task; an LLM can flag ambiguous or potentially noncompliant language and suggest revisions, speeding review."
573,E0,"Conducting raids and ordering detentions are operational, real-time, and physical decisions with high legal and safety stakes; an LLM cannot practically halve the time needed for planning/execution in a way consistent with real-world constraints."
576,E0,"Testifying in court and cooperating with other agencies are interpersonal, situational, and often in-person; while an LLM can help draft prep notes, it does not reduce the overall time of these activities by half."
581,E0,Meeting with community groups and developing programs involves in-person interaction and relationship-building; an LLM can help with talking points and program outlines but not enough to halve total time.
578,E0,"Inspecting facilities, supplies, vehicles, and equipment is a physical inspection task; an LLM offers minimal time savings relative to the hands-on work required."
582,E0,"Directing release or transfer of prisoners is operational, time-bound, and dependent on real-time verification and coordination; an LLM cannot substantially reduce the time of these real-world processes."
580,E1,"Requisitioning and issuing equipment/supplies involves documentation, justifications, and tracking; an LLM can draft requests, standardize forms, and help manage text-based records."
572,E1,"Developing and revising policies/procedures is a text drafting and revision task; an LLM can propose structures, compare drafts to standards, and generate clear SOP language, greatly reducing drafting time."
579,E1,"Preparing news releases and written responses is squarely in text generation; an LLM can draft press releases, letters, and email responses for human review, cutting writing time."
583,E1,"Budget preparation and expenditure management involve narrative justifications, summaries, and simple calculations; an LLM can help structure budgets, draft justifications, and summarize spending, reducing planning and documentation time."
2276,E0,"Collecting payments is a physical, in-person transaction (handling cash/cards, POS terminal) where an LLM cannot perform or cut time by half."
2275,E0,"Checking IDs is a physical, in-person verification task (examining cards, faces, security features) that an LLM cannot do directly."
2277,E0,"Writing or memorizing orders and entering them into a POS is a fast, routine physical/mental task; an LLM interface would add friction rather than halve time."
2279,E0,"Checking on customers and resolving issues relies on in-person interaction, observation, and immediate action; an LLM cannot substantially speed this up."
2278,E0,"Taking orders is a live, conversational, in-person activity; routing this through an LLM would slow things down rather than help."
2281,E2,"In practice, POS systems already prepare checks; an LLM-powered POS could help with complex splits, discounts, or special billing, but that’s an application layer, not direct chat use."
18745,E0,Removing dishes and transporting them to the kitchen is purely physical labor; an LLM offers no meaningful time savings.
2285,E0,"Cleaning tables and counters is a manual, physical task; an LLM cannot perform or significantly accelerate it."
2280,E0,"Serving food/drinks and tableside preparation are physical, in-person tasks requiring coordination and safety; an LLM cannot execute them."
18747,E0,"Sweeping, mopping, vacuuming, taking out trash, and bathroom cleaning are all physical tasks with no substantial benefit from an LLM."
2283,E1,"An LLM can help the waiter learn menu details, phrasing, and recommendation scripts in advance, cutting prep/mental work time by more than half, though the live interaction is still in-person."
2288,E0,"Setting tables with linens, silverware, and glassware is manual setup work; an LLM cannot materially speed it up."
2290,E0,Stocking service areas with supplies is physical inventory and restocking; an LLM does not reduce the time needed.
18744,E0,Rolling silverware and setting up stations or dining areas are manual preparation tasks; an LLM cannot perform them.
2284,E1,"An LLM can help craft concise, appealing scripts for describing specials and answering likely questions, reducing the time to prepare and remember what to say."
2287,E1,"An LLM can provide clear explanations of ingredients and cooking methods and help the waiter practice responses, significantly reducing prep time to learn and phrase these explanations."
18746,E2,Phone reservations/to‑go orders and greeting/seating could be streamlined by an LLM-powered reservation/ordering system; direct chat use alone wouldn’t integrate with phones or seating charts.
2292,E0,Filling condiment and napkin containers is a manual restocking task; an LLM cannot materially speed it up.
2289,E0,"Preparing salads, appetizers, desserts, and brewing coffee are hands-on food prep tasks; an LLM cannot execute them in the kitchen."
2286,E0,Preparing drinks and chilling wine are physical bartending tasks; an LLM cannot perform them directly.
2293,E0,"Escorting customers to tables is a physical, in-person guiding task; an LLM cannot reduce the time needed."
18748,E1,"An LLM can quickly generate clear directions and local information for the waiter to use, cutting the time to look up and memorize such info by more than half."
2291,E0,"Garnishing and decorating dishes is a manual, aesthetic plating task; an LLM cannot perform it."
2295,E0,Bringing wine and pouring it at the table is a physical service task; an LLM cannot execute it.
2294,E1,"An LLM can help the waiter learn wine descriptions, pairing suggestions, and recommendation scripts, significantly reducing prep time to be able to describe and recommend wines."
9564,E0,"Stocking, organizing, and cleaning storage areas and carts are fully physical tasks; an LLM cannot perform or cut the time of the manual work by half."
9560,E0,Carrying linens and supplies with carts is purely physical labor; an LLM cannot materially reduce the time needed.
9561,E0,Cleaning various areas to meet health standards involves manual cleaning actions; guidance from an LLM does not significantly reduce the physical work time.
9562,E0,"Emptying wastebaskets, cleaning ashtrays, and transporting trash are hands-on tasks; the limiting factor is physical effort, not planning or documentation."
9566,E0,"Sweeping, scrubbing, waxing, and polishing floors with tools and machines is manual work; an LLM cannot execute or substantially speed up these actions."
9563,E0,Replenishing room supplies requires physically carrying and placing items; any checklists or guidance from an LLM would not halve the time.
9567,E0,"Cleaning rugs, carpets, and upholstery with vacuums and shampooers is physical cleaning; the time is dominated by manual operation of equipment."
9568,E0,"Washing and polishing windows, walls, ceilings, and woodwork is manual surface cleaning; an LLM cannot reduce the required physical effort by half."
9565,E0,Dusting and polishing furniture and equipment are straightforward physical tasks; digital assistance offers negligible time savings.
9570,E0,Disinfecting equipment and supplies with germicides or sterilizers is hands-on work; instructions are simple and not the bottleneck.
9571,E0,Observing precautions and reporting damage/theft/found items are in-person observational and communication tasks; an LLM cannot meaningfully reduce the time spent.
9577,E0,"Sorting, counting, marking, and storing linens are manual handling tasks; any minor help with record-keeping would not halve total task time."
9575,E0,"Sorting clothing, loading machines, ironing, and folding are physical laundry tasks; the main constraint is manual labor and machine cycles."
9587,E0,Moving and arranging furniture and turning mattresses are physically intensive tasks; an LLM cannot assist in the physical execution.
9582,E0,Replacing light bulbs requires physical access and manual replacement; instructions are trivial and not time-limiting.
9586,E0,"Delivering items like TVs, cribs, and rollaway beds to rooms is a physical delivery task; routing help would not cut time by half in typical settings."
9569,E0,Hanging draperies and dusting blinds are manual tasks; any guidance from an LLM would not significantly reduce the physical work time.
9581,E0,Requesting repair services and waiting for workers are constrained by external response times and presence; an LLM cannot materially shorten this.
9579,E0,"Preparing rooms for meetings and arranging decorations, media equipment, and furniture are physical setup tasks; layout suggestions offer minimal time savings relative to manual work."
9578,E0,"Polishing silver and metal fixtures is manual cleaning/polishing; the time is dominated by physical effort, not planning or documentation."
8007,E0,Requires physically handling cash/chips and in-person verification; an LLM can’t perform or more-than-half automate this embodied task.
8008,E0,"Collecting cards or tickets is a physical, face-to-face activity; an LLM cannot materially reduce the time needed."
20596,E0,Core work is physical payout/handling of money and direct patron interaction; simple calculations are minor and don’t justify LLM use for >50% time reduction.
8009,E1,"Explaining rules and policies is a text/knowledge task; an LLM can draft standard answers, FAQs, and scripts that significantly speed up and improve responses."
8012,E0,"Running tables, managing chips, and enforcing rules in real time are physical and social tasks; an LLM can’t conduct or police games directly."
8020,E0,"Operating roulette (spinning wheel, releasing ball) is inherently physical and in-person; LLM assistance would not halve the time."
8016,E0,Exchanging currency for chips requires physical handling and verification of money; LLM support offers negligible time savings.
8010,E0,Comparing hands and declaring winners is done in real time at the table with physical cards and players; LLM cannot directly perform or substantially speed this.
8017,E0,"Opening/closing floats or tables involves physical cash counts, security procedures, and sign-offs; LLMs can’t execute these steps."
8014,E0,"Paying or moving bets is a physical, real-time table operation; LLMs can’t manipulate chips or directly manage the flow of play."
8018,E0,Starting physical gaming equipment and announcing results is an in-person operational task; LLMs can’t operate the hardware or act as the caller.
8011,E0,Ensuring all players have placed bets is a visual/physical check at the table; LLMs can’t observe or intervene in real time.
8015,E0,"Inspecting cards/equipment is a physical quality-check task; image tools might help in theory, but not enough to halve time in normal practice."
8019,E1,"Recording tickets cashed and amounts paid is a record-keeping and calculation task; an LLM can help design templates, automate calculations via scripts, and reduce manual effort."
8013,E1,"Preparing collection reports is largely text and numeric summarization; an LLM can draft reports from figures and notes, cutting preparation time significantly."
8023,E0,"Delivering tickets, cards, and money is a physical courier task within the venue; LLMs can’t perform or substantially accelerate it."
8026,E0,"Selling food, beverages, or tobacco is a physical service/retail activity with in-person handling; LLMs can’t execute the core work."
8021,E2,"Supervising staff/games and mediating disputes are human, in-person tasks, but LLM-powered tools (policy retrieval, suggested responses, incident documentation) could support supervisors and plausibly cut their administrative/decision time by about half."
8748,E0,"Cleaning, sanitizing tools, and maintaining a hygienic workspace are fully physical tasks; an LLM cannot perform or cut the time of these actions by half."
8753,E0,"Applying polish with a brush is a hands-on, fine-motor activity done directly on the client; an LLM cannot execute or substantially speed up the physical work."
8758,E1,"The LLM can help design inventory systems, templates, and simple tracking spreadsheets, and draft service-record formats, cutting the time to set up and maintain records."
8752,E0,"Shaping and smoothing nails with scissors, files, or emery boards is a manual procedure requiring physical skill; the LLM cannot perform or halve the time of this work."
20769,E0,Preparing and trimming cuticles with tools is a direct physical service on the client; the LLM cannot carry out or significantly accelerate this manual process.
20770,E0,"Preparing nails in soapy water and using swabs, files, and orange sticks is hands-on grooming; no text-based assistance can meaningfully reduce the time required."
8750,E0,"Removing nail polish with remover and swabs is a simple, physical task; an LLM cannot perform it or reduce its duration by half."
20771,E0,"Using rotary abrasive wheels to shape and smooth nails or extensions is a manual, tool-based procedure; the LLM cannot directly assist enough to halve the time."
8749,E2,"While the LLM alone can help script phone responses and create scheduling/payment procedures, real time savings would come from LLM-integrated booking and POS software."
20772,E0,"Assessing hands, removing dead skin, and massaging are tactile, in-person tasks; an LLM cannot replace or substantially speed up the physical work."
8760,E0,Roughening nail surfaces with an abrasive wheel is a manual operation; the LLM cannot execute or significantly shorten this physical process.
8754,E1,"Advising on nail care, products, and colors is information-based; the LLM can generate tailored guidance, scripts, and explanations, cutting the time to prepare and deliver advice."
20773,E0,Treating nails by wrapping to repair or strengthen them is a hands-on technical procedure; the LLM cannot perform or halve the time of the physical application.
20774,E0,"Extending nails with powder, solvent, and forms is a detailed manual technique; the LLM cannot directly execute or substantially speed up the application."
8763,E0,Polishing nails with powdered polish and a buffer is a physical grooming task; the LLM cannot perform or meaningfully reduce the time needed.
8764,E0,Whitening nail undersides with paste or pencils is a simple manual action; an LLM cannot carry it out or cut the time by half.
8761,E1,"Promoting and selling products is communication-heavy; the LLM can draft sales scripts, product descriptions, and marketing messages, reducing prep and interaction time."
8765,E0,Decorating nails by piercing or attaching ornaments/designs is intricate manual artistry; the LLM cannot perform or significantly shorten the physical process.
737,E2,"Payment collection itself is done through booking/agency systems and merchant tools; an LLM alone can’t process payments, but integrated into those systems it could auto-generate invoices, explain charges, and guide customers, cutting time substantially."
741,E1,"Planning and describing itineraries and promotional packages is largely text- and rules-based; an LLM can draft options, compare carriers, and write persuasive descriptions, significantly reducing the agent’s time."
738,E2,"The core is interactive conversation and needs-based discovery with a human; an LLM could power an intake assistant or scripted prompts to structure the conversation, but can’t by itself replace the human interaction."
739,E2,"Cost computation depends on live fares, tariffs, and rate systems; an LLM alone lacks real-time data access, but embedded in booking software it could interpret rules, assemble quotes, and explain pricing, halving effort."
20900,E2,"Maintaining records is done in CRM/booking tools; an LLM alone can’t access those, but integrated it could auto-summarize client preferences, standardize notes, and suggest updates, speeding the task."
740,E2,"Actual booking requires interaction with GDS/online systems or phone calls; an LLM alone can’t execute bookings, but as a layer on top of those systems it could pre-fill details, suggest options, and draft confirmation messages."
743,E2,"Ticket issuance is handled by carrier/agency systems; an LLM alone can’t issue tickets, but integrated it could select correct ticketing options, check details, and generate confirmations, reducing manual work."
742,E1,"Selecting and providing informational content is text-based; an LLM can generate tailored summaries of customs, points of interest, and regulations (given reference text), and draft explanations or emails quickly."
4630,E2,"Core work is operating physical communication systems and live routing; an LLM could power an integrated console (auto-suggest routing, scripts, responses) but can’t itself operate hardware or handle all real-time interactions alone."
4631,E2,"Live phone interaction is required, but an LLM-powered call assistant could suggest responses, auto-log calls, and handle simple IVR-style queries, cutting time without fully automating."
20431,E0,"Greeting and badging visitors, logging them, and coordinating escorts are primarily in-person physical and security tasks; an LLM offers little time reduction beyond generic scripting."
20430,E2,"Monitoring alarms and routing emergency calls is real-time and safety-critical, but an LLM-based console could surface protocols, pre-draft announcements, and decision aids to speed correct routing."
4640,E1,"Recording and rewording messages is a text-focused task; an LLM can quickly rewrite for clarity/conciseness and format messages, more than halving effort."
4633,E2,"Actual paging uses physical/telephony systems, but an LLM could help by auto-generating page text, managing templates, and logging pages within a paging application."
4634,E1,"Relaying/routing written or verbal messages can be largely text-based; the LLM can summarize, format, and route based on instructions, significantly reducing manual drafting and organization."
20432,E0,"Cash handling, deposits, and petty cash management involve physical money, institutional procedures, and compliance; an LLM adds minimal speed beyond basic documentation help."
4635,E2,"Placing and arranging calls is done via telephony tools, but an LLM could manage contact lists, draft invitations, schedule times, and configure conference details in integrated software."
20428,E0,Processing physical mail and packages is mainly manual handling and use of existing logistics systems; an LLM has limited impact beyond generic labeling or template help.
20427,E1,"Data entry, updating directories, typing, proofreading, and creating schedules are text/structure tasks; an LLM can draft, correct, and transform text and help structure schedules, halving time."
20429,E2,"Accepting orders, scheduling, and fax handling rely on external systems and real-time interaction; an LLM-based front-end could automate scheduling logic, form-filling, and confirmations."
4637,E0,Monitoring alarm systems and ensuring secure conditions is tied to specialized hardware and real-time judgment; an LLM can’t substantially reduce the core monitoring workload.
4638,E0,Contacting security via radio-telephones is a direct communication and coordination task; an LLM offers little speedup beyond possible phrasing suggestions.
4643,E1,"Completing sales order forms is structured data entry; an LLM can interpret instructions, auto-fill text fields, and check for completeness, significantly reducing manual effort."
4642,E1,Answering simple questions from reference files is a text lookup/summarization task; an LLM can ingest the reference text and answer queries quickly.
4641,E0,Stamping messages with time/date and filing them is largely physical or low-level digital filing; an LLM doesn’t materially speed up stamping or basic filing actions.
4639,E1,"Keeping records of calls and charges is structured logging; an LLM can help format logs, infer missing structured fields from notes, and summarize call details."
20433,E1,"Placing orders for supplies or catering is largely text and form-based; an LLM can draft order details, compare options from provided info, and structure requests, cutting time substantially."
2627,E1,"The LLM can generate and refine question scripts, branching logic, and phrasing aligned with instructions, cutting prep and documentation time by more than half, though the actual asking still requires a human."
2634,E1,"The LLM can review descriptions or transcripts of interviews, flag likely validity issues (inconsistent answers, missing fields, illogical data), and suggest how to report them, substantially reducing human effort."
2633,E2,"Verifying benefits and financing requires interacting with external insurance systems and up‑to‑date rules; an LLM alone helps with scripts and explanations, but integrated software using the LLM to navigate insurer portals and suggest options could halve the time."
20435,E2,"Many office tasks involve multiple systems (CRM, billing, payment processors, phone systems). An LLM alone can draft call scripts, emails, and record templates, but real time savings would come from LLM‑powered workflow tools integrated with those systems."
2630,E1,"Given interview data in text form, the LLM can quickly check for completeness, obvious errors, and inconsistencies and suggest corrections or follow‑up questions, significantly reducing manual review time."
2629,E1,"The LLM can map free‑text responses to codes, standardize formats, and generate structured records from transcripts or notes, cutting the time needed to compile and code interview data."
2636,E2,"Answering phones and assisting patients involves real‑time interaction and access to current account/medical info. An LLM alone can help with answer templates and explanations, but major time savings would come from an LLM‑powered call assistant integrated with patient systems."
2632,E1,"The LLM can explain questions in simpler language, prefill example answers, and guide the interviewer on how to help individuals complete forms or questionnaires, reducing the time needed per application."
2628,E1,"With access to the response history, the LLM can detect inconsistencies and propose clarifying follow‑up questions or explanations, helping the interviewer resolve issues faster."
20434,E1,"The LLM can draft training materials, checklists, scripts, and feedback notes, and help plan supervision conversations, reducing the time needed to prepare and deliver training and supervision content."
2637,E1,"The LLM can turn collected data and notes into structured reports that answer specified questions, including summaries and basic interpretations, greatly reducing report‑writing time."
2640,E0,"Meeting with a supervisor, submitting assignments, and discussing progress are inherently interpersonal and organizational; an LLM offers minimal direct time savings for the core activity."
