task_id,soc_code,label,eloundou_label,explanation
1767,27-3031.00,E2,E2,"An LLM alone can help draft briefs or talking points, but the core of the task is live coordination with other people. However, software built on top of an LLM—e.g., tools that automatically generate production timelines, summarize meetings, track action items, and propose advertising assets—could plausibly cut coordination time by at least half."
1771,27-3031.00,E2,E2,"While an LLM can draft briefs, brainstorm campaign ideas, and suggest media mixes, the core of the task—negotiating and coordinating with agency personnel across multiple media channels—still requires substantial human interaction. However, a purpose-built tool that layers scheduling, media-buy data, and real-time collaboration features on top of an LLM could streamline planning and communication enough to cut the total effort by at least half."
1773,27-3031.00,E1,E1,"An LLM can rapidly draft, edit, and tailor speeches to the organization’s messaging goals, reducing the preparation portion of the task by well over half; the human still delivers the speech, but content creation is the core time-consuming step."
19809,27-3031.00,E1,E2,"An LLM accessed through chat can rapidly draft press releases, Q&As, talking points, social-media posts, and overall messaging strategy for an environmental incident, and can refine wording in real time, cutting the writing and planning effort by well over half; while actual stakeholder outreach still needs a human, the core text-based coordination work is greatly accelerated."
19810,27-3031.00,E1,E2,"Creating campaign concepts, slogans, messaging, target-audience profiles, and promotional copy is a text-generation/iteration activity the LLM can perform directly; the PR specialist can refine the output, so access to the model cuts the work time by well over half without extra software."
1774,27-3031.00,E2,E2,"Buying ad space/time requires access to current inventory, prices, and execution platforms (TV, radio, programmatic, social, etc.). A chat‐only LLM can suggest options but cannot complete the purchase or retrieve live rate cards, so it would not cut the work time in half. However, a purpose-built tool that combines the LLM with APIs to media-buying platforms could automate research, budgeting, and ordering, reducing the task time substantially."
7720,27-4014.00,E0,E2,"The core of the task is live collaboration with producers and performers and hands-on manipulation of audio equipment and recordings to craft the desired sound. Text-only assistance from an LLM cannot replace or halve the time required for these interactive, auditory, and physical activities."
7722,27-4014.00,E2,E2,"Direct chat use of an LLM can’t operate a mixing console or monitor incoming audio, so it will not by itself halve the time needed. However, it is easy to imagine LLM-powered DAW plug-ins or control-surface software that listens in real-time, interprets producer instructions, and automatically rides faders/EQ to keep volume and quality within spec, cutting the engineer’s active adjustment time by at least half."
7727,27-4014.00,E0,E2,"Capturing audio demands physically setting up microphones, placing performers, monitoring levels, and operating recording hardware in real time—activities an LLM can only advise on, not perform or automate enough to cut the work time by half."
7729,27-4014.00,E2,E2,"The mixing/separation itself requires audio-processing tools; an LLM chat window can only give advice. However, it is easy to imagine (and some prototypes already exist) DAW plug-ins that wrap state-of-the-art source-separation algorithms and let the engineer control them through natural-language commands powered by the LLM, cutting the hands-on tweaking time by more than half."
18662,27-4014.00,E0,E2,"The core of the task is the physical placement, cabling, and adjustment of microphones, mixers, and other hardware on-site; an LLM can only offer verbal guidance and cannot perform or halve the time needed for these hands-on activities."
7724,27-4014.00,E0,E0,"The core of this task is detecting malfunctions in audio gear on-site and coordinating/overseeing the physical repair process—activities that depend on hands-on inspection, testing, and in-person interaction with repair personnel. An LLM could help draft written reports, but that portion represents far less than half of the total effort, so direct access to the LLM would not cut overall task time by 50 % or more."
7723,27-4014.00,E0,E0,"Selecting and physically positioning microphones, stands, and cables is a hands-on activity; an LLM can only offer advice, so it cannot cut the setup time by half."
7725,27-4014.00,E0,E2,"Mixing and editing audio for live or recorded events requires real-time listening, auditory judgment, and hands-on manipulation of physical or digital mixing boards; a text-only LLM can offer advice but cannot perform or halve the time needed for the actual mixing work."
7730,27-4014.00,E1,E1,"Keeping logs is a text-generation and formatting activity; feeding session details to an LLM lets it draft, organize, and polish the log quickly, reducing the technician’s manual writing time by more than half without extra software."
18660,27-4014.00,E0,E0,"Tearing down audio equipment is a hands-on, physical activity (disconnecting cables, packing gear, moving cases). Access to an LLM cannot meaningfully reduce the time required, since the core work demands on-site manual labor rather than text-based guidance."
7726,27-4014.00,E0,E2,The work primarily involves hands-on manipulation of audio tracks within specialized sound-mixing hardware/software while watching the picture and making real-time artistic judgments; a text-only LLM interface cannot perform or meaningfully speed up the synchronization and equalization process by 50 % or more.
7728,27-4014.00,E0,E2,The core of the task is the physical/technical manipulation of audio files or tapes on dedicated sound-editing and duplication equipment; an LLM that only accepts and produces text cannot perform or meaningfully speed up those hands-on operations enough to cut the work time in half.
18661,27-4014.00,E0,E2,"Converting recordings to digital formats requires physically operating playback equipment, capture cards, and storage devices; an LLM can only supply instructions and thus cannot cut the hands-on time for the task by half."
7731,27-4014.00,E2,E2,"A chat-only LLM can suggest chord progressions, instrument lists, or even output a textual MIDI event list, but the technician still has to import, audition, sync, and tweak the material inside a DAW. With purpose-built software that links the LLM directly to the DAW—allowing prompts to generate, edit, and audition MIDI tracks in real time—the time to create MIDI programs could easily be cut in half, so the task is best classified as one that benefits from LLM-powered applications rather than the raw chat interface alone."
18327,29-1141.03,E2,E2,"A standalone chat with an LLM would not realistically cut a critical-care nurse’s own assessment time in half, but an application that feeds real-time vital-sign and laboratory streams into an LLM to auto-interpret and flag emergent values could meaningfully accelerate and support the nurse’s evaluation process."
18334,29-1141.03,E0,E2,"The core activity requires continuous, in-person observation of vital signs, physical assessment, and hands-on clinical interventions (e.g., starting fluids, adjusting ventilators). An LLM can neither perform nor meaningfully shorten these physical monitoring and treatment duties; therefore access to it would not cut task time by half."
18330,29-1141.03,E0,E0,"Administering medications requires direct, hands-on interaction with patients and medical equipment; access to an LLM cannot meaningfully shorten the physical process or replace the clinical judgment and safety checks involved."
18333,29-1141.03,E0,E0,Monitoring fluid balance involves physically measuring and recording patients’ intake/output and observing their condition in real time; an LLM cannot perform or meaningfully speed up these hands-on clinical activities.
18344,29-1141.03,E1,E2,"A nurse can type the key assessment findings (vital signs, lab values, meds due, current problems) into the chat and the LLM can instantly suggest which problems are most life-threatening and list the recommended nursing interventions in priority order, cutting planning time by more than half; no extra software or image capability is required."
18339,29-1141.03,E1,E2,"A nurse can paste vitals or lab results into the chat and have the LLM flag abnormal values, identify trends, and draft a concise clinical summary much faster than doing these calculations and write-ups manually, so direct access to the model would cut the cognitive/ documentation time by well over half."
18340,29-1141.03,E0,E2,"Pulmonary assessment requires the nurse’s in-person observation, auscultation, and interpretation of real-time patient breathing sounds—activities that cannot be delegated to or substantially accelerated by a text-only LLM."
18335,29-1141.03,E0,E2,"Determining a patient’s pain level or need for sedation relies on direct, real-time interaction—observing facial cues, vital signs, and responses to physical examination or questioning. An LLM can supply reference guidelines, but it cannot perform or replace the in-person clinical assessment, so access to it would not halve the time needed to complete this task with equivalent quality."
18337,29-1141.03,E2,E2,"A chat-only LLM can suggest plan language but cannot access live clinical data or coordinate real-time discussion, so it would not halve the work time. However, an LLM-powered tool linked to the electronic medical record could automatically summarize current vitals, labs, and notes and draft evidence-based treatment updates for the team, greatly accelerating collaborative plan revision."
18341,29-1141.03,E1,E1,"The task is essentially writing structured clinical notes; if the nurse supplies bullet-point findings or a voice transcript, an LLM can instantly turn them into a complete, properly formatted medical history and assessment, thus more than halving the documentation time."
18338,29-1141.03,E0,E0,"Collecting laboratory specimens requires in-person patient interaction and manual handling (drawing blood, labeling tubes, etc.); access to an LLM cannot replace or halve the time needed for these physical duties."
18332,29-1141.03,E0,E0,"The task is largely hands-on: physically setting up and adjusting life-support equipment and continuously monitoring it at the bedside. While an LLM could offer reference instructions or troubleshooting tips, it cannot perform or halve the time needed for the required in-person technical and patient care activities."
18329,29-1141.03,E0,E0,"Administering blood products and directly monitoring patients for transfusion reactions are hands-on clinical duties requiring physical presence, IV setup, vital-sign checks, and rapid in-person intervention; an LLM can only provide reference guidance and cannot meaningfully cut the time needed to perform these tasks."
18331,29-1141.03,E0,E0,"Providing real-time emotional support and bedside advocacy is an in-person, relationship-based activity that the nurse must perform face-to-face; access to an LLM cannot eliminate or halve the time spent interacting with patients and families."
18348,29-1141.03,E0,E0,"The nurse must personally observe and interact with the patient’s family to judge their coping behaviors; an LLM can supply interview guides or documentation templates but cannot perform the real-time, face-to-face assessment, so access to the model would not cut task time by half."
18328,29-1141.03,E0,E0,"Performing therapeutic or diagnostic procedures on patients is a hands-on clinical activity that requires physical presence, equipment handling, and real-time assessment; an LLM can at most offer reference advice and cannot reduce the nurse’s time on this task by half."
18345,29-1141.03,E0,E0,"Assisting with invasive bedside procedures is a hands-on, patient-facing activity that requires physical presence, manual dexterity, sterile technique, and real-time coordination with physicians; an LLM’s text advice cannot cut the time needed for the nurse to perform these tasks by half."
18353,29-1141.03,E0,E2,"Supervising and monitoring nurses is a hands-on managerial activity that relies on real-time, in-person observation, coaching, and decision-making in a clinical setting; access to an LLM chat tool alone cannot cut the time required for this task by half while maintaining quality."
18347,29-1141.03,E2,E0,"Detecting faulty ICU equipment mainly requires physical observation and device data. A standalone chat LLM can’t reliably cut the nurse’s time in half, but it’s easy to imagine software that feeds real-time device logs/alerts into an LLM, which then analyzes patterns and flags likely malfunctions, thus speeding identification significantly."
18342,29-1141.03,E1,E1,"The activity is fundamentally text creation—turning clinical information into structured nursing documentation. If the nurse supplies the relevant patient data, an LLM can draft the treatment plan notes, interventions, outcomes, and revisions in the proper format, allowing the nurse to edit and approve, thus cutting documentation time by more than half."
18343,29-1141.03,E2,E2,"A chat-only LLM could help if the nurse manually typed in each patient’s lab values, weights, and intake, but that would not reliably cut the effort in half. A practical time-saver would be software that pulls data directly from the electronic health record, lets the LLM apply malnutrition/risk guidelines, and automatically flags high-risk patients—capability that requires an LLM-powered application on top of the LLM itself."
18336,29-1141.03,E0,E2,"Accurately assessing a critical-care patient’s psychosocial status requires in-person conversation, observation, and clinical judgment; while an LLM could help write notes or suggest questions, those activities form only a small fraction of the task, so access to the model would not cut the overall time needed by half."
18325,29-1141.03,E2,E2,"Direct chat with an LLM would not by itself cut the time in half because the nurse must still assess the patient in person and implement changes, but it is easy to imagine EMR-integrated, LLM-powered decision-support software that automatically pulls patient data, highlights age-specific considerations, and proposes updated care plans, significantly speeding the task."
18350,29-1141.03,E1,E1,"Much of “participating in professional organizations and continuing education” involves finding relevant courses, reading or viewing educational materials, summarizing new research, preparing reflections, and drafting discussion posts or emails. A chat-based LLM can quickly locate appropriate resources, summarize articles or guidelines, generate study notes and quiz questions, and help compose communications, cutting the clerical and study time required by well over half even though the nurse must still log the required hours personally."
18351,29-1141.03,E1,E2,"Drafting, revising, and critiquing written nursing protocols is a text-heavy activity; an LLM can quickly summarize evidence, generate draft language, and provide structured feedback, allowing a nurse to complete the review or creation of protocols in less than half the usual time."
18349,29-1141.03,E2,E2,"A chat-only LLM can help draft agendas or emails, but the bulk of coordinating a care conference involves checking calendars, pulling patient data, and sending invites—tasks that need integration with hospital scheduling and records systems. An application built on top of an LLM that accesses those systems could automate most of this workflow and cut the time by more than half."
18326,29-1141.03,E0,E0,"Post-mortem care is a hands-on, physical procedure (cleaning, positioning, removing lines, preparing the body, interacting with family, etc.). An LLM can only provide textual guidance or templates, which would not cut the time the nurse spends doing the actual physical tasks by half."
18352,29-1141.03,E1,E2,"Planning and evaluating educational programs mostly involves generating curricula, lesson outlines, handouts, quizzes, and assessment rubrics—all text-based artifacts the LLM can draft or refine quickly, cutting preparation time by more than half; while live delivery still needs the nurse, the LLM directly speeds the design and evaluation work."
18346,29-1141.03,E0,E0,"Properly storing medical equipment is a hands-on, physical activity that the nurse must perform in the clinical environment; an LLM can at most supply written reminders or checklists, which would not cut the required time by half."
18418,29-1299.01,E1,E1,"With the patient’s verbal or written information supplied by the physician, an LLM can quickly draft a structured history note—organizing identifying data, chief complaint, past medical/family history, and psychosocial details—cutting the manual writing and formatting effort by well over half without needing additional specialized software."
18412,29-1299.01,E1,E2,"A physician can feed a short summary of the patient’s condition and desired lifestyle goals into the LLM and instantly receive a clear, customized explanation, handout, or script to share with the patient, cutting prep and documentation time by more than half without needing extra software beyond the chat interface."
18413,29-1299.01,E1,E2,"The physician can feed the patient’s history, goals, and constraints (all describable in <2,000 words) to the LLM and instantly receive a draft exercise and nutritional plan, suggested supplements, and patient-friendly explanations. Reviewing and tailoring this draft is far faster than creating it from scratch, so chat-based LLM access can cut the advising time by more than half without additional specialized software."
18410,29-1299.01,E0,E0,"The task requires physically examining patients and administering physiological tests, activities that depend on in-person interaction and hands-on procedures. An LLM cannot perform or substantially speed up these physical duties through text alone."
18409,29-1299.01,E2,E2,"The physician must still examine the patient, make final clinical judgments, and physically dispense or prescribe products, so direct chat use does not cut total task time in half. However, software built on top of an LLM could pull relevant patient data, check interactions, and draft naturopathic treatment plans or prescriptions, substantially speeding the cognitive/documentation portion of the work."
18411,29-1299.01,E2,E1,"The actual interviewing still requires real-time human–patient interaction, but an LLM-powered intake tool could conduct or guide much of the questioning, transcribe the exchange, and auto-generate structured symptom and history notes for the physician to review—cutting documentation time by ≥50%."
18414,29-1299.01,E2,E2,"An LLM could contribute to clinical-decision-support software that ingests structured test results and patient histories from an EHR and then proposes differentials, flags inconsistencies, and drafts notes—significantly shortening the physician’s diagnostic workflow—yet the physician must still review findings, interpret raw tracings/images, and make the final medical judgment, so the time savings requires an application built on top of the LLM rather than the chat interface alone."
18408,29-1299.01,E0,E0,"Administering physical treatments (hydrotherapy, diathermy, UV light, etc.) requires in-person application of equipment and direct patient contact; an LLM’s text advice cannot replace or halve the time needed to perform these hands-on therapies."
18420,29-1299.01,E2,E2,"The main effort is real-time coordination and clinical decision-making with other providers; an LLM chat alone can’t cut that time in half. But an EHR-integrated tool built on the LLM that auto-summarizes patient records, drafts referral notes, and suggests appropriate specialists could substantially speed the task, so exposure is via LLM-powered applications."
18407,29-1299.01,E2,E2,"A standalone chat LLM could suggest appropriate imaging, but the real time-saver would come from software that reads the patient’s chart, checks guidelines, and auto-generates the order or referral within the electronic medical record—something that would need an LLM integrated with clinical data systems, not just the raw chat model."
18406,29-1299.01,E0,E1,"Professional development requires attending courses, preceptorships, and residency rotations—activities that involve time-onsite study and supervised clinical practice. While an LLM might help locate programs or summarize reading, it cannot cut the bulk of attendance and experiential learning time by half."
18424,29-1299.01,E2,E2,"An LLM chat alone can help draft request letters or forms, but most of the time is spent navigating portals, faxing, phoning offices, and managing consents—activities it cannot perform. However, an LLM-enabled application tied into EHR systems could automate record requests and tracking, easily halving the time required."
18423,29-1299.01,E0,E2,"Giving shots, taking samples, and running in-person health screenings are hands-on clinical duties that cannot be meaningfully sped up by a text-only LLM; the bulk of the work requires physical interaction with patients and medical equipment."
18415,29-1299.01,E0,E0,"Collecting blood via venipuncture or skin-prick is a hands-on medical procedure that requires physical presence, manual dexterity, and sterile technique; access to an LLM cannot meaningfully shorten the time needed to carry it out."
18422,29-1299.01,E1,E2,"The physician can paste the text of new CDC/WHO/state-health bulletins into the chat and have the LLM instantly summarize key points, flag trend changes, and answer follow-up questions, cutting the time spent reading and interpreting these updates by well over half."
18405,29-1299.01,E0,E0,"The core activity is hands-on physical manipulation of a patient’s body, which cannot be carried out or halved in time by text-based LLM assistance."
18417,29-1299.01,E2,E2,"An LLM alone cannot legally prescribe or examine the patient, but software built on top of it could integrate electronic health-record data, surface allowable medications, flag interactions, and auto-draft prescriptions for physician review—cutting the clinician’s administrative effort roughly in half while keeping the human in the loop for final approval."
18421,29-1299.01,E1,E1,"Once the physician exports or summarizes the relevant patient statistics, the LLM can quickly aggregate, format, and draft the required public-health report or fill in the narrative sections of electronic forms, cutting the writing and formatting effort by well over half."
18416,29-1299.01,E0,E0,"Treating minor cuts, abrasions, or contusions is a hands-on medical procedure that requires physical cleaning, dressing, and bandaging; an LLM can only offer verbal guidance, so it cannot cut the required work time by half."
18419,29-1299.01,E0,E0,"The task is hands-on clinical work (making incisions, removing tissue, suturing) that requires physical presence and manual skill; an LLM cannot perform or meaningfully speed up these surgical procedures."
17395,29-2011.02,E3,E2,"Detecting cellular abnormalities relies on interpreting microscope images; with an LLM plus image-analysis capabilities the system could screen slides and highlight suspect cells, halving the cytotechnologist’s review time, whereas text-only access would not help."
17401,29-2011.02,E2,E1,"Verifying and documenting specimens requires checking patient identifiers against laboratory records—something that benefits from software that can read barcodes / OCR labels and cross-reference a database. An LLM alone in a chat box would not halve the time, but an application built on top of the LLM (integrated with the lab information system and label-scanning tools) could do so by automatically flagging mismatches and drafting documentation."
17405,29-2011.02,E0,E2,The task is a physical laboratory workflow—recognizing abnormal cells on microscope slides and physically routing those slides to a pathologist. Text-based assistance from an LLM does not meaningfully shorten the time required.
17397,29-2011.02,E0,E2,Requires hands-on preparation of biological specimens and expert microscopic examination; text-only LLM access cannot meaningfully shorten the time or perform the physical and high-precision visual parts of the work.
17396,29-2011.02,E0,E2,Determining specimen quality requires direct microscopic visual inspection and professional judgment about cellular detail; text-only or even basic image-caption LLM support cannot replace or halve the time a cytotechnologist needs for this hands-on diagnostic task.
17402,29-2011.02,E0,E0,"Adhering to proper specimen collection, preparation, and safety standards is primarily a hands-on laboratory responsibility; while an LLM could supply reference guidelines, it cannot meaningfully reduce the time required for the physical execution and oversight of these procedures by half."
17398,29-2011.02,E0,E2,"The core of this task is examining microscope slides to identify cellular abnormalities and record detailed findings—activity that requires hands-on use of laboratory equipment and high-precision visual judgment. An LLM can help polish wording once observations are made, but it cannot perform or meaningfully speed up the slide examination that dominates task time, so overall time savings would be well under 50 %."
17399,29-2011.02,E0,E0,"Assisting in collecting cell samples with fine needle aspiration is a hands-on clinical activity that requires physical presence, manual skill, and real-time coordination with physicians; an LLM interface cannot meaningfully cut the time needed to perform the procedure."
17404,29-2011.02,E0,E0,"The task requires hands-on laboratory procedures—physically handling specimens, applying chemical stains, and operating lab equipment. Access to an LLM (even with image capabilities) cannot perform or substantially speed up these manual, physical activities."
17406,29-2011.02,E0,E0,"Adjusting, maintaining, or repairing microscopes is a hands-on physical task; an LLM can only offer written guidance, so access to it would not cut the time to perform the work by half."
17407,29-2011.02,E1,E2,"With a chat interface, the cytotechnologist can supply the LLM a list of staff, skills, workloads, and daily laboratory activities and receive an optimized task-assignment plan or schedule in minutes, cutting the manual planning and coordination time by well over half without extra software or image capabilities."
17408,29-2011.02,E0,E1,"The core requirement is physically (or synchronously) attending accredited continuing-education sessions to obtain credit; an LLM cannot substitute for or shorten the mandated attendance time, so it does not cut the task duration by half."
17400,29-2011.02,E0,E2,"Detecting abnormal hormone conditions requires physically handling and analyzing biological specimens with laboratory equipment (microscopes, staining, assays). An LLM, even with image capabilities, cannot perform or substantially speed up this hands-on diagnostic work; it lacks the ability to process real specimens or generate laboratory measurements."
9384,29-2091.00,E0,E0,"The core of the task is hands-on fitting, testing, and physically adjusting orthotic or prosthetic devices on patients—activities that require in-person manipulation and patient feedback. An LLM can offer guidance or documentation tips but cannot perform or meaningfully speed up the physical work, so access to the model would not halve the time needed to complete the task."
9385,29-2091.00,E0,E0,"The core of this activity is hands-on, face-to-face demonstration and coaching with each patient (e.g., showing how to don, doff, align, clean, and maintain a specific device). While an LLM could draft written instructions or handouts, that would not remove the need for the live, physical instruction that constitutes the majority of the task, so overall time required would not be reduced by half."
9387,29-2091.00,E1,E1,"An LLM can quickly transform clinicians’ free-text notes or dictated summaries into properly formatted, concise patient-record entries, suggest standardized terminology, and check for missing fields—cutting the documentation time at least in half without needing additional specialized software."
9383,29-2091.00,E0,E0,"The core duties involve in-person physical examination, measurement, and assessment of patients’ bodies to determine appliance fit—activities that require hands-on interaction and cannot be meaningfully accelerated by text-only LLM assistance."
9389,29-2091.00,E1,E0,"Choosing appropriate materials and prefabricated components is primarily a knowledge- and reasoning-based activity; with a chat LLM the practitioner can supply the device specs and patient requirements, then have the model quickly compare material properties, generate ranked options, highlight trade-offs, and draft justification notes, cutting the research and documentation effort by well over half even though the final decision remains with the clinician."
9386,29-2091.00,E0,E2,"Designing custom orthopedic and prosthetic devices depends mainly on hands-on patient measurement, physical evaluation, and detailed 3-D modeling/fabrication. An LLM might help with documentation or drafting notes, but it cannot perform or meaningfully accelerate the core physical and design work enough to cut total task time in half."
9391,29-2091.00,E0,E0,"The core activity requires hands-on mechanical work—physically disassembling, adjusting, and reassembling prosthetic or orthopedic devices. While an LLM could offer written guidance, the actual repair and modification must be done with tools and materials, so direct LLM access does not halve the time needed to perform the task at equivalent quality."
9392,29-2091.00,E0,E0,"Constructing and fabricating orthotic or prosthetic devices is a hands-on manufacturing task that requires physical materials, tools, and fine manual work; an LLM can only give verbal guidance and thus cannot halve the time needed to produce the appliances or oversee their physical assembly to equivalent quality."
9388,29-2091.00,E0,E0,"Making and modifying plaster casts is a hands-on, physical procedure requiring in-person interaction with the patient and manual shaping of materials; text-based guidance from an LLM would not meaningfully cut the time needed to perform it."
9390,29-2091.00,E2,E2,"Drafting device specifications requires detailed patient data from medical records and measurements. While a chat-only LLM can help wordsmith documents, it would not by itself cut the collaborative time with physicians in half. But software built on top of the LLM that pulls the patient’s clinical data, measurements, and prior device history could auto-generate preliminary specifications and prescription language, allowing the orthotist/prosthetist and physician to review and finalize much faster, so substantial time savings are achievable with an LLM-powered application."
9395,29-2091.00,E0,E0,"The core of this task is a live, hands-on demonstration of physical orthopedic or prosthetic devices to other healthcare workers. While an LLM could help draft talking points or written reference material, the bulk of the time is spent physically showing and manipulating the appliance—something the LLM cannot do—so access to the model would not cut total task time by half."
9393,29-2091.00,E0,E0,"Training and supervising assistants and technicians involves hands-on demonstration, real-time observation of their work, and in-person feedback on physical device fabrication and patient interactions—activities an LLM (even with image capabilities) cannot perform. The model could draft manuals or answer questions, but it cannot cut the required human effort for live training/supervision by half."
9394,29-2091.00,E0,E1,"The core of this task is physically or virtually attending conferences and seminars to obtain continuing-education credits and network; simply consulting an LLM cannot substitute for the required attendance, so it cannot cut the time to complete the task by half."
9396,29-2091.00,E1,E2,"Much of “researching new ways to construct and use orthopedic and prosthetic devices” is information-heavy: surveying literature, comparing existing designs, brainstorming alternatives, drafting study protocols, and writing grant papers. A chat-based LLM can quickly summarize papers, generate design ideas, outline testing methods, and help write documentation, cutting the time spent on these text-driven portions by well over half, even though physical prototyping still requires hands-on work."
9397,29-2091.00,E1,E1,"A chat-based LLM can draft and edit the manuscript, generate abstracts, suggest journal targets, create slide decks and talking points, and polish language—covering the bulk of the work involved in publishing or preparing a conference presentation—so an average professional’s effort and time are cut by more than half; only the actual in-person delivery remains."
4293,31-9093.00,E0,E0,"The core work—physically loading, running, and servicing steam autoclaves—is manual and cannot be done or halved in time through text-based assistance; only a minor record-keeping portion could be marginally helped by an LLM."
4292,31-9093.00,E0,E0,"The task is hands-on physical work (manually washing and rinsing instruments) that cannot be performed or meaningfully accelerated by text-based assistance alone, nor by an LLM-powered application without specialized robotics."
4294,31-9093.00,E0,E1,"The worker must physically inspect biological/chemical indicators on the sterilizer, confirm pass/fail, and enter the numeric or barcode data into the facility’s compliance system; this manual, device-specific step dominates the time spent. An LLM chat tool offers little to no time savings because the core work is collecting the results from the equipment, not composing or transforming text."
4291,31-9093.00,E0,E0,"The core work is physical—locating, handling, and arranging sterilized surgical instruments and supplies. An LLM chat interface cannot meaningfully reduce the hands-on time required for these manual tasks."
4297,31-9093.00,E0,E0,"Detecting leaks or worn parts requires hands-on, physical inspection of the equipment; an LLM (even with image tools) cannot perform or meaningfully speed up this manual task."
4298,31-9093.00,E0,E0,Detecting a physical defect and alerting a supervisor is dominated by hands-on inspection and a quick verbal or written notice; an LLM cannot meaningfully cut this time in half.
18703,31-9093.00,E2,E2,"A stand-alone chat LLM cannot directly observe stock levels or interface with purchasing systems, so it would not on its own cut the worker’s time in half. However, an application built on top of the LLM that is connected to the inventory database could automatically flag low stock, draft purchase orders, and produce usage reports, reducing the task time substantially."
18702,31-9093.00,E0,E0,"Stocking crash carts involves physically gathering, inspecting, and arranging medical supplies. An LLM can only provide checklists or guidance; it cannot perform or substantially accelerate the manual stocking work, so time savings would be well under 50%."
4296,31-9093.00,E0,E0,"The task is primarily physical—turning on medical‐sterilization equipment and visually monitoring gauges or indicators in real time. An LLM interface cannot perform or meaningfully accelerate these hands-on actions; any assistance it could offer (e.g., written reminders of what to look for) would not cut the required time by half."
4299,31-9093.00,E0,E0,"Determining whether sterile supplies are outdated requires physically locating and reading the expiration dates on items; an LLM interface alone cannot see or handle the supplies, so it cannot cut the time to perform this task by half."
4301,31-9093.00,E0,E0,The primary requirement is physically attending in-service programs; an LLM cannot substitute for or halve the time spent in mandatory in-person training sessions.
4295,31-9093.00,E0,E0,The core activity is hands-on physical cleaning and sterilization of medical devices; an LLM can only offer written guidance and cannot perform or substantially speed up the required manual work.
4302,31-9093.00,E0,E0,"This task is a hands-on, physical activity that involves manually connecting equipment to water sources and flushing them; access to an LLM cannot appreciably shorten the time required or perform the physical steps."
4303,31-9093.00,E0,E0,"The core of the task is physically transporting medical equipment to designated locations, which requires in-person activity; an LLM cannot meaningfully cut the time for that hands-on delivery by half."
4304,31-9093.00,E0,E0,"The task is inherently physical (moving patients, setting up traction equipment) and requires on-site hands-on assistance; text-based LLM access cannot meaningfully speed or replace this work."
566,33-1012.00,E2,E2,"A chat-only LLM can draft memos or answer legal-procedure questions but cannot on its own supervise people or coordinate real-world investigations; however, an application built on top of an LLM that ingests case files, flags procedural issues, and auto-generates guidance could remove much of the supervisor’s document review and compliance-checking time, cutting the overall task duration by about half while leaving final decisions and personnel management to the human."
574,33-1012.00,E1,E2,"By supplying the LLM with staffing requirements, officer availability, skill sets, and shift constraints in text form, the supervisor can have the model draft an optimized duty roster in minutes, revise it interactively, and output a ready-to-share schedule—cutting the manual planning and assignment effort by well over half."
571,33-1012.00,E0,E0,"The core activity involves on-scene supervision of officers who physically collect, package, log, and store evidence and prisoners’ property—work that is fundamentally hands-on and chain-of-custody–sensitive. While an LLM might help draft guidelines or reports, that would cover only a small fraction of the time; the physical oversight and legal accountability cannot be sped up by text-based assistance enough to halve total effort."
567,33-1012.00,E2,E2,"The supervisor must conduct interviews, review body-cam/video evidence, and exercise judgment when deciding discipline—activities that an LLM alone cannot perform. However, an application built on top of the LLM could automatically transcribe and summarize interviews or footage, surface relevant departmental policies and prior cases, and draft investigative reports, cutting the administrative/analysis portion of the work roughly in half while the officer still handles the in-person investigative duties."
564,33-1012.00,E1,E0,"The supervisor can feed the relevant procedures, policies, and situational details into the LLM and obtain clear, structured explanations, training notes, or FAQs to pass on to officers—cutting preparation and drafting time by well over half even though the actual face-to-face delivery still occurs."
569,33-1012.00,E1,E2,"Preparing logs and reports is largely a text-generation and editing activity; a supervisor can feed key facts to the LLM and receive polished reports, templates, and record-keeping guidelines, cutting the drafting and documentation time by well over half without extra software."
565,33-1012.00,E1,E2,"An LLM can quickly read the text of new laws or departmental directives, draft clear summaries, FAQs, or briefing notes, and tailor explanations for officers, cutting the supervisor’s preparation time for informing personnel by more than half."
568,33-1012.00,E0,E0,"While an LLM could help draft lesson plans or reference materials, the core of this duty is the in-person, hands-on instruction and demonstration of police procedures. Because the physical delivery, practice, and assessment still dominate the time required, chat-based assistance cannot cut the overall task time by half or more."
575,33-1012.00,E2,E0,"While a simple chat with an LLM could help draft memos or letters, most of the supervisor’s time is spent reviewing evidence, consulting policy, and navigating procedural steps that aren’t cut in half by text assistance alone. However, an application built on top of an LLM that automatically pulls officers’ histories, relevant policies, past case precedents, and drafts the required paperwork could plausibly reduce the overall disciplinary-process workload by at least 50%, so the task fits E2."
570,33-1012.00,E2,E2,"The supervisor’s core duty—judging real-world performance and deciding promotions—needs human judgment and authority, so an LLM chat alone won’t cut task time in half. However, it is easy to imagine software built on top of an LLM that aggregates body-cam transcripts, incident reports, and complaint data, then produces performance summaries and draft evaluations, letting the supervisor review and decide much faster."
577,33-1012.00,E1,E1,"The task is purely text-based: reading written orders and checking them against legal standards. An LLM can ingest the order text plus the relevant legal requirements, flag potential non-compliance, and suggest revisions, letting the supervisor confirm rather than manually identify every issue—easily halving the review time."
573,33-1012.00,E0,E0,"Executing raids and ordering detentions are physical, authority-driven law-enforcement actions requiring on-scene decision-making and legal authority; an LLM can at most help draft paperwork or plans, but cannot meaningfully cut the time to carry out these activities by half."
