task_id,label,explanation
18660,E0,Tearing down equipment is entirely physical. A chat LLM cannot perform the embodied work or reduce it by half.
7726,E2,"Syncing and equalizing audio to picture is software-intensive and benefits from specialized tools. LLM-powered postproduction applications could automate alignment and suggest EQ moves, while chat alone is limited."
7728,E2,"Reproducing and duplicating recordings relies on audio editing/duplication systems and media workflows. LLM-enabled software could automate metadata, batch processing, and conversion steps, but chat alone would not halve the work."
18661,E2,"Converting recordings into digital formats is mainly handled by software and hardware workflows. LLM-powered applications could streamline batch conversion, file naming, metadata, and archive organization."
7731,E1,"Creating MIDI programs is highly compatible with text-to-code/text-to-structure assistance. An LLM can generate MIDI logic, arrangement ideas, controller mappings, and DAW scripting instructions that substantially speed the task."
18327,E2,"An LLM can help interpret vital signs/lab patterns and suggest when emergency intervention may be needed, but the task depends on real-time patient data, monitoring systems, and clinical judgment in context. Software integrated with hospital data would make this much faster."
18334,E2,"Detecting status changes like sepsis or shock relies on continuous, up-to-date bedside data and rapid intervention. An LLM alone is limited, but an LLM-powered monitoring application could flag concerning trends and recommend actions."
18330,E0,"Administering medications is a physical, hands-on clinical task requiring direct patient contact, verification, and safe delivery. A chat LLM cannot perform the core work."
18333,E2,"An LLM can help reason about intake/output patterns and possible imbalances, but the task depends on current charted data and monitoring. Integrated software could summarize trends and alert staff efficiently."
18344,E2,"Prioritizing care can be aided by an LLM using assessment summaries, but effective prioritization depends on live patient status, unit context, and coordination across systems. LLM-enabled clinical workflow tools could substantially reduce time."
18339,E1,"Compiling and analyzing monitoring or diagnostic data is largely an information-processing task. If the relevant data are provided in text, an LLM can summarize, compare, and interpret them quickly."
18340,E0,"Pulmonary assessment involves physically examining the patient and listening to breathing sounds. Without direct sensory access or specialized audio tools, a chat LLM cannot do the core task."
18335,E0,"Assessing pain or sedation needs requires direct patient observation, interaction, and bedside judgment. An LLM may help document or suggest scales, but cannot cut the core task time by half."
18337,E2,"An LLM can draft or revise treatment-plan language and summarize assessment data, but collaboration depends on multiple clinicians and current patient information. Integrated clinical software could make this much faster."
18341,E1,"Documenting medical histories and assessment findings is heavily text-based. An LLM can draft, structure, and polish documentation from notes or dictated input, saving substantial time."
18338,E0,Collecting specimens is a physical bedside procedure requiring direct handling of the patient and materials. A chat LLM cannot perform the main task.
18332,E0,"Setting up and monitoring equipment like ventilators or pressure lines is a physical and real-time technical task. An LLM may provide guidance, but cannot do the core setup/monitoring work."
18329,E0,Administering blood products and monitoring for transfusion reactions requires physical administration and bedside observation. The central work is not reducible to text-only interaction.
18331,E0,"Advocating for patients and families and providing emotional support depends heavily on human presence, interpersonal interaction, and trust. A chat LLM cannot replace enough of the task to halve completion time."
18348,E0,"Assessing family adaptation and coping requires nuanced interpersonal interaction and observation. An LLM may suggest questions, but the core assessment remains human-centered."
18328,E0,Performing therapeutic or diagnostic procedures is hands-on clinical work. A text-only LLM cannot carry out the procedure itself.
18345,E0,"Assisting physicians with procedures such as intubation or bronchoscopy is physical, real-time, and team-based. The core task requires bedside participation."
18353,E2,"Supervising and monitoring nursing staff involves human oversight, but LLM-powered tools could help summarize staffing issues, draft feedback, and track performance or incidents. LLM alone is less sufficient because of real-time operational context."
18347,E0,"Identifying malfunctioning equipment usually requires direct inspection, testing, and interaction with devices. A chat LLM cannot perform the core diagnostic check."
18342,E1,"Documenting treatment plans, interventions, outcomes, and revisions is primarily text generation and editing. An LLM can draft and organize this documentation quickly from provided notes."
18343,E2,"Identifying nutritional-risk complications can be supported by LLM reasoning over labs, intake, diagnoses, and notes, but it depends on current patient data. Integrated software could automate much of the screening."
18336,E0,"Psychosocial assessment depends on direct conversation, observation, and rapport with the patient. An LLM can suggest frameworks, but cannot perform enough of the task itself."
18325,E2,"An LLM can help tailor care plans to age-specific needs if given patient details, but practical use depends on access to current records and clinical workflows. Specialized software could make this much faster."
18350,E1,"Continuing education and participation in professional learning are strongly text-based. An LLM can summarize materials, explain concepts, generate study aids, and draft reflections efficiently."
18351,E1,"Developing, reviewing, or evaluating nursing practice protocols is largely a text-analysis and drafting task. An LLM can compare protocols, suggest revisions, and produce structured drafts quickly."
18349,E2,"Coordinating patient care conferences involves scheduling and communication across multiple people. An LLM alone helps with drafting agendas and summaries, while LLM-powered scheduling/workflow software could reduce time much more."
18326,E0,Post-mortem care is a physical care task requiring direct handling of the body and environment. A text-only LLM cannot perform the essential work.
18352,E1,"Planning or evaluating educational programs is largely based on creating curricula, materials, assessments, and summaries. An LLM can substantially speed these text-heavy tasks."
18346,E0,Properly storing equipment after use is a physical task involving handling devices and supplies. A chat LLM cannot do the core work.
18418,E1,Documenting patient histories is largely a text-generation and summarization task; an LLM can draft structured notes from provided information much faster.
18412,E1,"Patient education can be substantially accelerated by having the LLM generate clear explanations, handouts, and tailored guidance in plain language."
18413,E1,Advising on exercise and nutrition regimens is heavily text-based and can be supported by the LLM in drafting personalized recommendations and instructions.
18410,E0,"Conducting physical exams and physiological tests requires in-person observation, measurement, and hands-on interaction that a chat-based LLM cannot perform."
18409,E2,"The LLM can suggest options and draft instructions, but administering/dispensing/prescribing involves clinical judgment, regulation, and workflow integration; specialized software could speed documentation and decision support."
18411,E0,"Interviewing patients is a live interpersonal task; while an LLM can suggest questions or summarize afterward, direct chat access alone would not cut the total task time by half."
18414,E2,"Diagnosis can be aided by LLM reasoning over symptoms and histories, but reliable use depends on integrating labs, imaging, and up-to-date records through specialized systems."
18408,E0,Administering therapies with physical agents is hands-on treatment work requiring embodiment and direct patient interaction.
18420,E1,"Consulting with other professionals often involves drafting referrals, summaries, and communications, which an LLM can prepare quickly."
18407,E2,"The LLM can help draft rationale and referral text, but ordering imaging depends on clinical systems, regulations, and coordination with other providers."
18406,E1,"Professional development can be accelerated through LLM-based summarization of educational materials, explanation of concepts, and study support."
18424,E2,Obtaining records usually requires interacting with external providers and record systems; LLM-powered software could automate requests and summarize retrieved records.
18423,E0,Immunizations and screenings are physical clinical activities; an LLM may help with documentation or reminders but cannot perform the core task.
18415,E0,Venipuncture and skin pricking are manual procedures requiring physical skill and patient contact.
18422,E2,Keeping up with public health updates would be greatly sped up by software that retrieves current agency updates and summarizes them with an LLM.
18405,E0,Mobilizations and adjustments are physical manipulations that require hands-on treatment and cannot be done through text.
18417,E2,"The LLM can draft prescriptions and supporting notes, but prescribing synthetic drugs requires supervision, regulatory compliance, and integration with clinical systems."
18421,E2,Reporting patterns to public health agencies depends on accessing patient data and submitting through reporting systems; LLM-powered tools could automate summarization and form completion.
18416,E0,"Treating cuts, abrasions, or contusions is a physical care task requiring direct examination and treatment."
18419,E0,"Minor surgical procedures are hands-on medical interventions requiring physical skill, sterile technique, and direct patient care."
17395,E3,"Detecting abnormalities in cell samples is heavily image-based. A text-only LLM is not enough, but an LLM with image viewing could significantly speed screening/classification of slide images, though human review would still be needed."
17401,E1,"Verifying patients’ and specimens’ information is largely documentation and checklist-based text work. An LLM can help compare records, flag inconsistencies, and draft documentation much faster."
17405,E1,"Submitting abnormal slides to pathologists involves identifying what to send and documenting/escalating findings. An LLM can speed the write-up, routing notes, and communication around the submission."
17397,E0,"Preparing samples such as PAP smears and FNAs is primarily hands-on lab work, and analysis depends on physical specimen handling and microscopy. A chat LLM cannot cut total task time by half."
17396,E3,"Evaluating specimen quality through microscope examination is visual. Image-capable systems could help assess adequacy and obvious defects from specimen images, creating substantial time savings."
17402,E0,"Adhering to specimen collection, preparation, and lab safety standards is mostly operational physical practice in the lab. An LLM may help with reminders or SOP text, but not enough to halve the task time."
17398,E1,"Providing clinical data or microscopic findings for pathology reports is mainly information synthesis and communication. An LLM can organize findings, summarize relevant clinical context, and draft report language."
17399,E0,"Assisting with FNA biopsy or other sample collection is an in-person, procedural, hands-on activity requiring physical participation and human interaction."
17404,E0,"Applying special stains is a physical laboratory preparation task. While an LLM can provide instructions, it cannot perform the staining or reduce the overall task time by half through chat alone."
17406,E0,"Adjusting, maintaining, or repairing microscopes and other lab equipment is physical equipment work. Text assistance may help troubleshoot, but the task itself remains hands-on."
17407,E1,"Assigning and coordinating laboratory tasks is largely planning and communication work. An LLM can help generate schedules, allocate responsibilities, and draft coordination messages quickly."
17408,E1,"Attending continuing education programs often involves reading/listening and summarizing technical material. An LLM can accelerate comprehension, note-taking, and question answering for the material."
17400,E3,"Detecting abnormal hormone conditions from specimens depends on interpreting visual/diagnostic specimen information. Image-capable AI could assist with reviewing specimen images and patterns, substantially reducing analysis time."
9384,E0,"Fitting, testing, evaluating, and adjusting devices on patients is primarily hands-on and requires direct physical interaction with the patient and appliance, so chat access alone would not cut task time by half."
9385,E1,"An LLM can quickly draft clear patient instructions, care guides, FAQs, and tailored explanations for device use, substantially reducing the time needed to prepare and communicate standard guidance."
9387,E1,"Maintaining patient records involves documentation, summarization, and text entry, which an LLM can speed up substantially by drafting notes and organizing information from provided inputs."
9383,E0,"Although an LLM can help with interview questions or documentation, examining and measuring patients to assess appliance needs depends heavily on in-person observation and physical measurement."
9389,E1,"Selecting materials and components based on design can often be supported by text-based reasoning over specifications, tradeoffs, and known material properties, making direct LLM assistance highly useful."
9386,E1,"Designing devices from prescriptions and patient measurements is substantially text- and reasoning-based at the planning stage, so an LLM can help generate design options, specifications, and rationale much faster."
9391,E0,"Repairing, rebuilding, and modifying appliances is mainly physical fabrication work that requires manual handling of devices, beyond what a chat-based LLM can directly do."
9392,E0,"Constructing and fabricating appliances is hands-on production work; while an LLM may help with instructions, it cannot directly perform the physical fabrication or supervision interactions."
9388,E0,"Making and modifying plaster casts is a physical clinical task requiring direct manipulation of materials and the patient, so LLM access alone would not reduce completion time by half."
9390,E1,"Conferring with physicians to formulate specifications and prescriptions involves professional communication and drafting, where an LLM can help summarize cases, propose specs, and prepare documentation."
9395,E1,"Showing and explaining appliances to healthcare workers can be accelerated by using an LLM to create explanations, training materials, comparison summaries, and answers to common questions."
9393,E1,"Training and supervising support staff includes creating instructional materials, SOPs, feedback, and explanations, all of which can be significantly sped up with an LLM."
9394,E0,"Attending conferences and seminars is fundamentally about participating in events; an LLM may help with notes or summaries, but it cannot replace the attendance itself by half or more."
9396,E1,"Researching new construction and usage methods is largely an intellectual task involving idea generation, literature-style synthesis from provided materials, and drafting research plans, all of which an LLM can speed up."
9397,E1,"Publishing findings or preparing conference presentations is heavily writing- and editing-based, so an LLM can substantially reduce the time needed to draft papers, abstracts, slides, and presentation text."
4293,E0,"Operating and maintaining autoclaves is primarily physical equipment work. An LLM might help with record wording, but not cut total task time by half."
4292,E0,"Cleaning instruments is hands-on manual work requiring physical handling of tools and materials, so chat access alone would not substantially reduce time."
4294,E1,"Recording sterilizer test results is mainly documentation. An LLM can quickly format, summarize, or draft logs and notes, reducing clerical time substantially."
4291,E0,Organizing and assembling surgical trays is a physical preparation task involving handling instruments and supplies; text assistance would have limited impact.
4297,E0,"Examining equipment for leaks or worn parts depends on direct physical inspection, which a text-only LLM cannot perform."
4298,E1,"Reporting defective equipment is largely a communication/documentation task. An LLM can draft concise, complete defect reports quickly."
18703,E2,"Recordkeeping and reordering could be greatly sped up by software built on top of an LLM that integrates inventory data and purchasing systems, but chat alone lacks access to live inventory levels and ordering workflows."
18702,E0,"Stocking crash carts or supplies is mostly physical restocking and checking items in place, so LLM use would not halve completion time."
4296,E0,Starting equipment and observing gauges for malfunctions requires direct interaction with machines and real-time physical observation.
4299,E0,Checking whether sterile supplies are outdated requires physically inspecting items and dates in storage; text-only assistance would not reduce time enough.
4301,E1,"Attending in-service programs involves learning from presented material, and an LLM can summarize content, answer questions, and generate study aids from provided materials."
4295,E0,"Disinfecting and sterilizing equipment is a physical operational task involving machines and materials, beyond what a chat interface can do."
4302,E0,Purging wastes from equipment by connecting and flushing systems is hands-on physical work requiring direct manipulation of equipment.
4303,E0,Delivering equipment to hospital locations or residences is a transportation task requiring physical movement in the real world.
4304,E0,Assisting with patient care duties such as transportation or setting up traction requires in-person physical help and human interaction.
566,E2,"An LLM can help summarize case facts, draft guidance, and check procedures against provided laws/policies, but supervising investigations requires judgment, coordination, and accountability tied to real-world operations. Specialized systems integrating case files and legal references could cut time substantially."
574,E1,"Preparing schedules and assigning duties can often be accelerated by an LLM that drafts schedules, organizes staffing plans, and formats assignments from text constraints, especially if the relevant staffing information is provided in the prompt."
571,E0,"Directing the collection, preparation, and handling of evidence and prisoner property is heavily operational and chain-of-custody sensitive. The core work involves physical processes and in-person oversight that a chat-based LLM cannot reduce by half on its own."
567,E2,"An LLM can help draft interview questions, summarize complaints, and prepare investigative memos, but resolving personnel problems and misconduct charges depends on interviews, evidence review, and organizational/legal processes. Software tied to HR and case records could substantially reduce time."
564,E1,"Explaining police operations to subordinates is largely a communication task. An LLM can quickly draft explanations, SOP summaries, examples, and training notes tailored to different audiences."
569,E1,"Maintaining logs, preparing reports, and directing records work involves substantial documentation. An LLM can draft reports, standardize language, summarize incidents, and help structure records procedures, cutting text-heavy workload significantly."
565,E1,"Informing personnel about policy and legal changes is primarily about summarizing and communicating complex text. An LLM can turn regulations and legal updates into clear bulletins, briefings, and Q&A materials."
568,E1,"Training staff in procedures can be sped up by using an LLM to create lesson plans, scenarios, quizzes, checklists, and explanatory materials. The in-person component remains, but preparation time can be reduced by at least half."
575,E0,"Disciplining staff requires managerial judgment, due process, and interpersonal interaction. An LLM may help draft documentation, but the core task is not reducible by half through chat alone."
570,E2,"An LLM can help draft evaluations and summarize performance notes, but monitoring performance and authorizing promotions/transfers depend on ongoing observation, organizational data, and human judgment. Integrated performance-management software could make this much faster."
577,E1,"Reviewing written orders for legal compliance is a text-analysis task well suited to an LLM when the relevant orders and legal requirements are provided. It can flag issues, suggest revisions, and explain risks."
573,E0,"Conducting raids and ordering detention are high-stakes operational decisions involving physical action, legal authority, and real-time situational judgment. A chat LLM cannot directly perform or halve the core work."
576,E0,"Cooperation with courts and agencies, and especially testifying in court, relies heavily on live interaction, credibility, and institutional processes. An LLM can assist with prep, but not reduce the overall task by half."
581,E0,"Meeting with community groups and developing programs/events is centered on live relationship-building and in-person communication. An LLM can help draft talking points, but the main task remains human-facing."
578,E0,"Inspecting facilities, supplies, vehicles, and equipment requires physical observation and verification. Without embodied access, a chat LLM cannot substantially reduce the time required."
582,E0,"Directing prisoner release or transfer involves operational control, legal verification, and physical custody processes. A chat LLM may help with paperwork wording but not the core task."
580,E2,"An LLM can draft requisitions and organize supply lists, but inventory and issuance are usually tied to departmental systems and current stock data. LLM-powered procurement/inventory software could reduce time substantially."
572,E1,"Developing and revising policies and procedures is largely text-based. An LLM can draft policy language, compare versions, identify ambiguities, and propose revisions based on provided requirements."
579,E1,"Preparing news releases and responding to correspondence is a classic writing task. An LLM can draft, edit, tailor tone, and produce responses quickly with equivalent quality."
583,E2,"An LLM can help draft budget narratives and summarize spending categories, but preparing budgets and managing expenditures depends on current financial data and departmental systems. Software integrating those records with an LLM could cut time by half or more."
2276,E0,"Collecting payments requires interacting with customers and usually handling POS terminals, cards, cash, or receipts in the physical environment, so chat access alone would not cut the task time by half."
2275,E0,"Checking identification is an in-person verification task involving physical IDs and judgment about authenticity and age, which a text-only LLM cannot directly perform."
2277,E1,"An LLM can help structure, summarize, or format food orders and support text entry workflows, so for the text-entry portion it could substantially speed completion, though not the in-person interaction itself."
2279,E0,"Ensuring customers are enjoying meals and fixing problems depends heavily on live interpersonal interaction and physical service actions, so a chat LLM would not reduce total task time by half."
2278,E0,"Taking orders is primarily a live, spoken customer interaction task in the restaurant setting, which a text-only LLM cannot directly carry out."
2281,E2,"A plain chat LLM is not enough, but LLM-powered POS software could automatically itemize orders, calculate taxes, and draft checks, reducing time substantially."
18745,E0,"Removing dishes and glasses is a physical bussing task requiring movement and handling objects, so the LLM offers little direct time savings."
2285,E0,Cleaning tables or counters is physical labor and cannot be substantially accelerated by a text-only model.
2280,E0,"Serving food and beverages, especially table-side preparation, is embodied physical work with customer interaction, so LLM access does not halve completion time."
18747,E0,"Sweeping, mopping, vacuuming, taking out trash, and bathroom cleaning are physical cleaning tasks with essentially no direct LLM leverage."
2283,E1,"An LLM can quickly generate concise menu explanations, recommendations, and answers to likely patron questions, substantially reducing the cognitive effort of this information task."
2288,E0,"Setting tables with linens, silverware, and glassware is physical setup work that a chat LLM cannot directly perform."
2290,E0,"Stocking service areas is a physical replenishment task, so direct LLM use would not reduce time by half."
18744,E0,Rolling silverware and setting up stations or dining areas are mostly manual preparation tasks requiring physical manipulation.
2284,E1,Informing customers of daily specials is a short verbal information task; an LLM can help draft polished descriptions or talking points that make this easier and faster.
2287,E1,"Explaining ingredients and cooking methods is a text/knowledge task well suited to an LLM, which can generate clear descriptions and standard explanations quickly."
18746,E2,"Chat alone cannot answer phones or seat guests, but LLM-powered reservation/order systems or call assistants could automate much of the reservation and to-go order workflow."
2292,E0,Refilling condiment and napkin containers is a physical restocking task with negligible benefit from direct LLM use.
2289,E0,"Preparing salads, appetizers, desserts, and coffee is hands-on food prep, so a text-only LLM cannot substantially reduce completion time."
2286,E0,Making drinks and chilling wine are physical beverage-preparation tasks requiring manual action.
2293,E0,Escorting customers to tables is an in-person physical hospitality task that a chat LLM cannot perform.
18748,E1,Providing directions or local area information is an information-delivery task that an LLM can handle quickly and effectively from text context.
2291,E0,Garnishing and decorating dishes is manual food presentation work requiring physical dexterity.
2295,E0,"Bringing wine, selecting glasses, and pouring are physical table-service tasks that cannot be substantially sped up by chat alone."
2294,E1,Describing and recommending wines is a knowledge and language task; an LLM can quickly generate suitable recommendations and tasting descriptions.
9564,E0,"This is primarily physical stocking, cleaning, and organizing work in real spaces. A chat-based LLM cannot directly perform the task or cut completion time by half."
9560,E0,"Carrying linens and supplies with carts is a physical transport task requiring movement and handling of materials, so LLM access does not substantially reduce task time."
9561,E0,"Cleaning rooms and common areas to health standards is hands-on physical labor. An LLM might give instructions, but that would not reduce the time by half."
9562,E0,Emptying trash and cleaning ashtrays are physical disposal and cleaning activities that require embodiment.
9566,E0,"Sweeping, scrubbing, waxing, and polishing floors with tools or machines are physical tasks; text assistance alone is not enough for major time savings."
9563,E0,"Replenishing room supplies involves physically checking inventory and placing items in rooms, which an LLM cannot do directly."
9567,E0,"Cleaning carpets, furniture, and draperies with vacuums and shampooers is physical cleaning work, not meaningfully accelerated by chat alone."
9568,E0,"Washing windows, walls, ceilings, and woodwork is manual cleaning labor requiring physical access and effort."
9565,E0,Dusting and polishing furniture and equipment are physical maintenance tasks that an LLM cannot materially perform.
9570,E0,Disinfecting equipment and supplies with germicides or sterilizers is a physical sanitation task requiring handling of equipment and materials.
9571,E0,"While reporting damage or theft could involve some text help, the core task is physically observing conditions and taking precautions in the environment, so chat access alone would not halve the time."
9577,E0,"Sorting, counting, marking, and storing linens are physical inventory-handling tasks that require manual work."
9575,E0,"Sorting laundry, loading machines, ironing, and folding are hands-on tasks involving physical materials and equipment."
9587,E0,Moving furniture and turning mattresses are physical tasks requiring strength and in-person manipulation.
9582,E0,Replacing light bulbs requires physical access and manual replacement; an LLM can only offer instructions.
9586,E0,Delivering items to guest rooms is a physical transport and setup task that cannot be substantially sped up by chat alone.
9569,E0,Hanging draperies and dusting blinds are manual tasks requiring physical handling and positioning.
9581,E1,"Requesting repair services is largely a communication task. An LLM can quickly draft clear repair requests, summarize the issue, and generate messages or call scripts, likely cutting the time by at least half."
9579,E0,"Preparing rooms and arranging decorations, equipment, and furniture is mostly physical setup work. An LLM may help with checklists, but not enough to halve total time."
9578,E0,Polishing silver and metal fixtures is manual cleaning work requiring physical effort and direct handling.
8007,E0,"Collecting bets in cash or chips and verifying/recording them is primarily a physical, in-person task involving handling money/chips and interacting with patrons. A chat LLM alone would not cut the time by half."
8008,E0,"Collecting cards or tickets from players is a physical task requiring in-person handling of objects, so direct LLM access would not substantially reduce completion time."
20596,E0,"While an LLM could help explain payout rules, the core task involves verifying outcomes and physically paying winnings or directing patrons in a live casino setting, which is not reducible by half through chat alone."
8009,E1,"Answering questions about game rules or casino policies is a text/knowledge task. An LLM can quickly provide explanations, clarifications, and scripted responses, likely reducing time by at least half."
8012,E0,"Conducting gambling tables or games and enforcing rules is a live, in-person operational task requiring observation, interaction, and physical game management."
8020,E0,"Operating roulette-style games requires physically spinning the wheel, releasing the ball, and managing the live game, which an LLM cannot do."
8016,E0,"Exchanging currency for chips or coins is a physical cashier task involving money handling and in-person verification, so LLM exposure is minimal."
8010,E1,"Comparing the house hand with players' hands to determine the winner is rule-based and can often be described in text. An LLM can quickly evaluate hands and explain outcomes, substantially speeding the cognitive part of the task."
8017,E0,"Opening or closing cash floats or game tables involves physical cash handling, procedural controls, and on-site operations that a chat LLM cannot perform."
8014,E0,"Paying off or moving bets depends on live table operations and physical chip handling. An LLM may advise on rules, but cannot complete most of the task."
8018,E0,"Starting gaming equipment and announcing winning numbers/colors is mainly an operational, physical task tied to on-site equipment use."
8011,E0,"Checking that all players have placed bets before play begins requires real-time observation of the table and patrons, making it primarily physical and situational."
8015,E0,Inspecting cards or equipment for proper condition requires visual and physical examination of objects in the casino environment; chat access alone is insufficient.
8019,E1,"Recording the number of tickets cashed and the amount paid out is a routine documentation task. An LLM can help format logs, summarize entries, and draft records, reducing time substantially if the inputs are provided."
8013,E1,"Preparing collection reports for supervisors is a reporting/writing task well suited to LLM assistance for drafting, formatting, summarizing, and checking consistency."
8023,E0,"Delivering tickets, cards, and money to bingo callers is a physical transport task requiring in-person movement of items."
8026,E0,"Selling food, beverages, or tobacco to players is an in-person retail/service task involving physical goods and transactions."
8021,E0,"Supervising staff and games and mediating disputes depends heavily on live observation, interpersonal judgment, and in-person intervention. An LLM may offer advice, but not enough to halve task time overall."
8748,E0,"Cleaning and sanitizing tools and the work area is a physical task requiring hands-on action, so chat access to an LLM would not cut completion time by half."
8753,E0,"Applying polish with a brush is a manual service performed directly on the client, and the core work cannot be done through text output."
8758,E1,"Maintaining supply inventories and records of client services involves routine documentation and organization, which an LLM can speed up substantially by drafting records, templates, and summaries."
8752,E0,Shaping and smoothing nails with scissors or files is a physical grooming task that requires direct manual work.
20769,E0,Preparing and trimming cuticles is hands-on personal care work that depends on physical manipulation of the client’s nails and skin.
20770,E0,"Preparing customers’ nails in soapy water with tools is a physical service task, so an LLM alone would not reduce the time by half."
8750,E0,Removing nail polish with remover and swabs is a manual procedure performed on the client and is not substantially accelerated by chat assistance.
20771,E0,"Using rotary abrasive wheels to shape nails or extensions is a physical, tool-based activity requiring direct execution."
8749,E2,"Scheduling appointments and accepting payments are often handled by specialized booking and payment software; an LLM-powered application could streamline these tasks, but chat alone is less likely to halve the time."
20772,E0,"Assessing hands, removing dead skin, and massaging hands is primarily physical client-facing work requiring touch and in-person service."
8760,E0,Roughening fingernail surfaces with an abrasive wheel is a manual nail-preparation task requiring physical action.
8754,E1,"Advising clients on nail care, products, and colors can be substantially sped up by an LLM generating recommendations, explanations, and tailored guidance."
20773,E0,Wrapping nails to repair or strengthen them is a hands-on cosmetic procedure that must be physically performed.
20774,E0,"Extending nails with powder, solvent, and forms is a detailed manual application task that cannot be completed through text alone."
8763,E0,Polishing nails with powdered polish and buffer is a physical grooming activity requiring direct manual work.
8764,E0,Whitening the underside of nails with paste or pencils is a manual cosmetic task performed on the client.
8761,E1,"Promoting and selling nail care products can be accelerated by an LLM generating sales scripts, product descriptions, recommendations, and customer messaging."
8765,E0,Decorating nails by piercing or attaching ornaments or designs is a physical artistic service that requires hands-on execution.
737,E2,"Collecting payment usually requires integration with payment processors, booking systems, and customer records. A chat-only LLM can help draft messages or instructions, but software built on top of the LLM could streamline invoicing, payment reminders, and transaction handling."
741,E1,"Planning, describing, and selling itinerary packages is heavily text- and knowledge-based. An LLM can quickly draft itineraries, tailor package descriptions, generate promotional language, and suggest options from provided constraints, cutting time by well over half."
738,E0,"This task centers on live conversation with the customer to gather preferences and constraints. Because it requires substantial human interaction and relationship-building, direct chat access to an LLM does not by itself reduce the task time by half for the worker performing it."
739,E2,"Cost computation depends on current fares, hotel rates, and package pricing, which are often up-to-date and system-specific. A chat-only LLM lacks those live data sources, but an LLM connected to booking/rate systems could greatly speed quoting."
20900,E2,"Recording and maintaining client, vendor, and package information is mainly a database/CRM workflow. A standalone LLM helps with formatting or summarization, but LLM-powered software integrated with records systems could automate entry, updates, and retrieval."
740,E2,"Booking reservations requires interacting with airline, hotel, or travel reservation systems and often confirming live availability. A chat-only LLM cannot complete those transactions, but an LLM-enabled booking application could reduce the time substantially."
743,E2,"Printing or requesting tickets depends on carrier systems and reservation links. The LLM alone cannot execute the ticketing workflow, but software built around it could automate requests, confirmations, and document generation."
742,E1,"Providing brochures and travel information is largely an information-delivery task. An LLM can quickly generate customized travel guidance, summaries of customs and regulations from supplied materials, and customer-friendly explanations, saving substantial time."
4630,E0,"Operating telephone, switchboard, radio, intercom, or PA systems is primarily real-time equipment use and communication handling; a chat LLM cannot directly perform most of the task or cut the time by half on its own."
4631,E2,"An LLM-powered call-handling or live agent-assist system could answer routine questions, draft messages, and suggest transfers, but a chat interface alone cannot directly manage incoming calls in real time."
20431,E0,"Greeting visitors, logging them in/out, issuing badges, and contacting escorts involves in-person interaction and physical/security procedures that a text-only LLM cannot carry out."
20430,E0,Monitoring alarms and routing emergency calls requires real-time operational responsibility and often immediate action through dedicated systems; a chat LLM alone would not reduce the task time by half.
4640,E1,Recording messages and suggesting clearer or more concise wording is directly a text transformation task that an LLM can do quickly and well through chat.
4633,E0,"Paging individuals through office communication equipment is mainly operating communication hardware and initiating real-time contact, which a chat LLM cannot directly do."
4634,E1,"Relaying or routing written or verbal messages can often be reduced to drafting, summarizing, and rewriting message text, which an LLM can substantially speed up."
20432,E0,"Cash handling, deposits, and petty cash management involve physical money and financial control procedures, so a text-only LLM cannot complete most of the task."
4635,E2,"An LLM integrated with phone/calendar/conferencing software could place or arrange calls efficiently, but chat alone cannot execute the calls or bookings."
20428,E0,"Processing physical mail, packages, and deliveries requires handling physical items, so direct LLM access does not cut the task time by half."
20427,E1,"Data entry, word processing, proofreading, directory updates, and schedule drafting are strongly text-based tasks that an LLM can accelerate substantially."
20429,E2,"For accepting orders, scheduling, and fax-related admin work, an LLM integrated with business systems could automate much of the workflow, but chat alone cannot complete the operational steps."
4637,E0,Monitoring alarm systems to maintain secure conditions is a real-time security function tied to dedicated systems and human judgment; chat alone is not enough for a 2x speedup.
4638,E0,Contacting security staff by radio-telephone requires use of communication hardware in real time; a text-only LLM cannot directly perform the core task.
4643,E1,"Completing sales order forms is largely structured text/data entry work, and an LLM can help draft and fill form content from provided information."
4642,E1,Answering simple questions about clients' businesses from reference files is a straightforward question-answering task when the relevant information can be provided in context.
4641,E0,Stamping messages with time/date and filing them appropriately is mainly clerical handling within office systems or physical workflows; chat alone offers limited direct time savings.
4639,E1,"Keeping records of calls placed and charges incurred is recordkeeping/data-entry work that an LLM can help structure, format, and summarize efficiently."
20433,E2,"An LLM connected to procurement or ordering systems could automate supply or catering orders, but a chat interface alone cannot place and manage the orders directly."
2627,E1,"Asking scripted questions to collect specified information is largely a text/dialogue task. An LLM can generate question scripts, adapt phrasing, and help structure the interview flow, cutting time substantially when used through chat."
2634,E1,"Identifying and reporting problems in obtaining valid data is mainly about recognizing inconsistencies, missing fields, or suspicious responses and drafting reports, which an LLM can do quickly from text descriptions."
2633,E2,"Verifying benefits with an insurance provider or working out financing options depends on accessing up-to-date external systems, policies, and account information. An LLM-powered application integrated with insurer databases or billing systems could greatly help, but chat alone is insufficient."
20435,E2,"This is a bundle of office tasks. Some parts like drafting responses are E1, but telemarketing, live customer service, billing, and receiving payments often require interaction with phone, payment, and record systems. Integrated LLM software could reduce time a lot."
2630,E1,"Reviewing interview data for completeness and accuracy is well suited to an LLM because it can check for missing items, contradictions, and formatting issues from text or structured entries."
